ID	Symbol	OSK_OE_D4	siMyc_D3	OSK_Myc_OE_D4	Myc_OE_D4	siMyc_D7	Myc_inh_D3	siControl_MEF_1	siControl_MEF_2	siControl_D7
ENSMUSG00000069372	Ctxn3	1.41373	0.0582558	0.0682702	0	0	0.280867	0.0398544	0.0872229	0.0940908
ENSMUSG00000069376	Gm5507	33.2913	31.8714	44.5847	48.7426	40.4577	35.6995	45.3527	45.6572	44.8652
ENSMUSG00000069378	Prdm6	6.03837	2.95819	0.644813	1.00289	0.632219	11.3191	2.96705	3.78436	0.562198
ENSMUSG00000069379	Gm4950	66.545	71.0393	79.6637	87.08	60.7934	26.2457	43.6893	40.6804	59.1642
ENSMUSG00000069385	Gm10267	0	0	0	0	0	0	0	0	0
ENSMUSG00000069390	Olfr707	0	0	0	0	0	0	0	0	0
ENSMUSG00000069421	Olfr810	0	0	0	0	0	0	0	0	0
ENSMUSG00000069430	Olfr9	0	0	0	0	0	0	0	0	0
ENSMUSG00000069439	Gm8444	55.3501	1.12871	1.53919	1.00644	0.519747	4.73807	1.54437	1.47487	1.42527
ENSMUSG00000069441	Dsg1a	0.00953681	0.0268818	0.18508	0	0.243959	0	0	0	0.457695
ENSMUSG00000069456	Rdh16	0.307789	0.0202533	0.0575447	0.00190448	0.038866	0.0143091	0.00327309	0	0.0201174
ENSMUSG00000069475	Gm6020	0	0	0	0	0	0	0	0	0
ENSMUSG00000069476	Zfp616	0	0	0	0	0	0	0	0	0
ENSMUSG00000069495	Epc2	8.35959	5.13718	11.5499	10.3875	8.85799	5.79314	6.28662	7.16293	6.38209
ENSMUSG00000069515	Lyz1	0.0211397	0.0348659	0	0	0	0.47609	0.620172	0.495926	0.197096
ENSMUSG00000069516	Lyz2	0.316498	6.612	0.0407823	0.155151	1.3661	15.7372	17.8081	20.2945	13.2929
ENSMUSG00000069518	Gm10271	0	0	0	0	0	0	0	0	0
ENSMUSG00000069520	Tmem19	11.898	18.3158	22.7424	12.8384	43.1038	16.3826	13.5371	13.8099	16.9346
ENSMUSG00000069539	Scyl2	14.3061	8.13005	15.1065	9.76112	13.013	24.5202	11.2683	9.66752	11.7645
ENSMUSG00000069540	Gm4925	0.230502	0	0.452062	0.211354	0.245063	0.0903906	0.273986	0.208863	0.312568
ENSMUSG00000069554	I830134H01Rik	0.0183546	0	0	0	0	0.0030322	0	0.0226139	0.0243945
ENSMUSG00000069565	Dazap1	86.1246	82.2812	149.425	194.268	61.683	133.278	118.231	117.926	73.8388
ENSMUSG00000069581	Tspear	0	0.0737317	0.0440035	0.0209255	0.180887	0	0	0	0
ENSMUSG00000069582	Krtap10-4	0	0	0	0	0.036318	0	0	0	0
ENSMUSG00000069583	Krtap12-1	0	0	0	0	0	0	0	0	0
ENSMUSG00000069584	Gm10272	0	0	0	0	0	0	0	0	0
ENSMUSG00000069588	Gm11733	0	0	0	0	0.0221687	0	0	0.0262114	0.0282753
ENSMUSG00000069601	Ank3	15.7106	2.19544	15.315	10.8006	7.63479	9.82148	5.31853	5.76069	8.65786
ENSMUSG00000069607	Cd300lh	0	0	0	0	0	0.045855	0	0.0285355	0
ENSMUSG00000069609	Gm11710	0	0	0	0	0	0.045855	0	0.0285355	0
ENSMUSG00000069620	Gm5250	0	0	0	0	0	0	0	0	0
ENSMUSG00000069622	Gm10273	38.6672	41.4315	65.1794	71.6432	36.4811	19.6639	36.4829	34.5535	33.9403
ENSMUSG00000069631	Strada	17.0466	10.0589	17.2754	13.7688	16.104	13.8273	12.2423	10.9598	16.5322
ENSMUSG00000069633	Pex11g	1.82998	1.67445	1.01337	0.73825	2.59569	1.77046	2.5967	3.0618	3.12379
ENSMUSG00000069662	Marcks	47.8086	72.2399	50.2332	41.5679	96.1524	101.38	141.274	138.965	97.6464
ENSMUSG00000069668	Sult3a1	0	0	0	0	0	0	0	0	0
ENSMUSG00000069670	Nkain2	0	0	0.246621	0.11728	0.266489	0	0	0.315087	0.339896
ENSMUSG00000069671	Nkain2	0	0	0	0	0	0	0	0	0
ENSMUSG00000069678	Pcgf1	4.71554	7.38334	5.58866	7.7252	12.99	12.1088	8.29866	6.4867	11.0088
ENSMUSG00000069682	Gm10275	734.577	931.421	1304.66	1391.62	437.587	812.444	1075.94	1104.89	701.082
ENSMUSG00000069703	Taar7e	0	0	0	0	0	0	0	0	0
ENSMUSG00000069706	Taar5	0	0	0	0	0	0	0	0	0
ENSMUSG00000069707	Taar4	0	0	0	0	0	0	0	0	0
ENSMUSG00000069708	Taar3	0	0	0	0	0	0	0	0	0
ENSMUSG00000069712	4930444G20Rik	0.00408556	0	0.00690114	0.00875148	0	0	0	0	0
ENSMUSG00000069713	4933406P04Rik	0.113097	0.16301	0.109161	0.103822	0.176932	0.149758	0.446078	0.209198	0.188059
ENSMUSG00000069717	Gm11568	0	0	0	0	0	0	0	0	0
ENSMUSG00000069718	Gm11563	0	0	0	0	0	0	0	0	0
ENSMUSG00000069720	4930572O03Rik	0	0	0	0.0213517	0	0	0.0245261	0	0
ENSMUSG00000069721	Krtap3-2	0	0	0	0.0249325	0	0	0	0	0
ENSMUSG00000069722	Krtap3-3	0	0	0	0.0391628	0	0	0	0	0
ENSMUSG00000069727	Gm5595	2.149	0.970649	1.20935	1.10551	1.07078	1.19147	1.24853	1.31804	0.635478
ENSMUSG00000069729	Arid1b	6.16896	4.35609	6.64538	5.57801	9.2952	8.49457	9.55863	6.21432	8.36307
ENSMUSG00000069733	Ube2u	0.0728064	0	0.105432	0	0	0	0	0.0449205	0.0969216
ENSMUSG00000069743	Zfp820	2.12866	1.2775	1.48473	1.89459	2.07228	0.664636	1.43014	1.91272	1.41534
ENSMUSG00000069744	Psmb3	138.223	81.6251	111.862	115.073	83.231	42.7348	58.46	55.679	70.5584
ENSMUSG00000069755	Zfp125	4.58442	2.28815	1.62167	1.82168	3.06309	1.42803	3.72712	1.14197	1.26709
ENSMUSG00000069763	Tmem100	0.229377	0.259773	0.166052	0.105287	0.867242	0.0759341	1.51868	1.13147	3.35654
ENSMUSG00000069769	Msi2	22.0977	5.23519	14.9658	10.1863	15.7728	15.401	9.71033	7.83259	14.1466
ENSMUSG00000069785	Gm11444	0	0	0	0	0	0	0.1373	0	0
ENSMUSG00000069792	Wfdc17	0.136254	0.11332	0	0	0.573993	0.181065	0	0	0.549079
ENSMUSG00000069793	Slfn9	4.16101	0.47559	0.296928	0.430399	0.275059	0.610965	1.51124	1.40927	0.924412
ENSMUSG00000069796	Gm11426	0.0222291	0	0	0	0	0	0	0	0
ENSMUSG00000069804	Gm10277	0.012859	0.0352814	0.0051683	0	0.0223386	0.383503	0.0275851	0	0.0284921
ENSMUSG00000069805	Fbp1	3.83254	1.2055	0.741617	0.101598	4.02467	0.186228	0.0396349	0	0.563026
ENSMUSG00000069806	Cacng7	4.45229	5.67253	2.15833	1.97066	5.43405	60.1289	19.5297	18.2823	15.9143
ENSMUSG00000069808	Fam57a	9.19763	10.0595	20.5871	10.5215	8.42852	5.25036	24.5476	27.9478	10.6721
ENSMUSG00000069814	E130309D14Rik	0	0.00970349	0	0	0.0614383	0.0624611	0.0796612	0.0435854	0.0470173
ENSMUSG00000069816	Olfr23	0	0	0	0	0	0	0	0	0
ENSMUSG00000069818	Olfr390	0	0	0	0	0	0	0	0	0
ENSMUSG00000069823	Olfr1	0	0	0	0	0	0	0	0	0
ENSMUSG00000069824	Olfr377-ps1	0	0	0	0	0	0	0	0	0
ENSMUSG00000069825	Spata22	0.00614329	0	0	0	0	0	0	0	0.11157
ENSMUSG00000069830	Nlrp1a	0	0	0	0	0	0	0	0	0
ENSMUSG00000069833	Ahnak	31.3071	35.3196	40.8415	12.0286	41.4856	30.5582	20.932	21.3622	33.4411
ENSMUSG00000069835	Sat2	2.39722	4.84567	1.50723	4.2675	3.86303	9.6069	7.96555	7.4752	6.81458
ENSMUSG00000069844	Sco1	12.4527	6.16603	15.2584	16.3205	11.1846	8.50359	7.38084	7.78552	10.6171
ENSMUSG00000069855	Slc47a2	0	0	0	0	0	0.045692	0	0.0254138	0
ENSMUSG00000069873	4930438A08Rik	0.048239	0.0198578	0.046543	0	0.100585	0.0958012	0	0	0.0641461
ENSMUSG00000069874	Irgm2	31.4424	8.91917	0.314184	0.268577	67.9167	0.646864	2.07529	2.041	8.18411
ENSMUSG00000069890	1700024J04Rik	0	0.0228109	0	0	0	0	0	0	0
ENSMUSG00000069892	9930111J21Rik2	0.536873	0.581097	0.117043	0.0272409	1.81592	0.383955	0.303487	0.197192	0.245308
ENSMUSG00000069893	9930111J21Rik1	0.495394	0.216917	0.111516	0.0250335	1.1862	0.272376	0.197779	0.110595	0.143705
ENSMUSG00000069895	Atxn1l	7.77873	4.72883	5.14477	5.34919	7.88018	7.79045	7.86066	7.80077	7.72706
ENSMUSG00000069899	Gm12166	15.2168	25.5749	15.9991	13.9617	29.2508	10.7336	16.5695	16.3299	24.0742
ENSMUSG00000069910	Spdl1	14.6961	5.91524	10.9808	16.1994	2.64851	1.96626	6.48958	7.01737	2.69226
ENSMUSG00000069911	Fam196b	0.00928241	0	0	0.00850669	0	0.0368545	0.0208868	0.0457132	0.0123269
ENSMUSG00000069913	Anp32-ps	217.444	56.2368	106.286	161.033	56.5823	50.4952	69.7181	92.3139	78.4441
ENSMUSG00000069917	Hba-a2	0.0772858	0	0.603663	0	0	0	0	0	0.103989
ENSMUSG00000069919	Hba-a1	0.0772911	0	0.603669	0	0	0	0	0	0.103996
ENSMUSG00000069920	B3gnt9	0.720656	13.7491	2.37099	3.69984	21.7434	15.4223	41.6061	38.312	37.2886
ENSMUSG00000069922	Ces3a	0	0	0	0	0	0	0	0	0
ENSMUSG00000069925	4932416K20Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000069939	Gm12070	122.404	162.269	243.02	269.213	215.033	160.512	240.496	245.724	242.998
ENSMUSG00000069962	Gm5356	14.3008	4.37867	5.71909	6.52391	5.38364	2.27598	3.42059	2.98099	4.69058
ENSMUSG00000069971	4933402J07Rik	0	0	0.0393681	0	0.0425396	0	0	0	0
ENSMUSG00000069972	Rps13-ps2	291.381	342.654	484.656	543.201	218.435	267.429	375.199	396.093	272.53
ENSMUSG00000069986	Gm8054	48.7347	34.7601	43.9108	49.835	22.3102	24.3801	35.5103	37.6582	26.4831
ENSMUSG00000069996	Gm7125	112.774	42.0528	79.6467	163.502	36.2736	57.921	122.002	129.487	67.1877
ENSMUSG00000069998	Olfr372	0	0	0	0	0	0	0	0	0
ENSMUSG00000070000	Fcho1	2.48684	0.299091	0.357464	0.490354	0.741492	1.21197	0.183868	0.570181	1.35973
ENSMUSG00000070002	Ell	4.96194	7.67789	9.82254	11.0822	14.0978	11.6735	8.08909	8.20023	12.5041
ENSMUSG00000070003	Ssbp4	11.2215	38.6207	69.7187	153.085	45.7388	54.0362	61.6104	59.2179	62.4246
ENSMUSG00000070023	Gm10283	0	0	0	0	0	0	0	0	0
ENSMUSG00000070025	Gm10284	66.207	65.7155	91.9174	99.5964	79.1095	72.731	92.1729	92.5118	90.0269
ENSMUSG00000070031	Sp140	2.26234	2.90171	2.02615	1.7354	3.35142	3.1205	2.98493	2.51231	3.39283
ENSMUSG00000070034	Sp110	0.639457	0.234167	0.113341	0.0119766	1.83488	0.0666897	0.336456	0.547049	0.645297
ENSMUSG00000070044	Fam149a	8.06935	15.7262	10.9847	15.6719	12.9939	18.6106	17.3663	15.6629	14.2081
ENSMUSG00000070047	Fat1	16.8889	19.081	19.3105	13.8524	23.1384	88.8676	12.4536	13.4118	14.1152
ENSMUSG00000070056	Mfhas1	1.01105	3.28916	0.667828	1.36983	5.33677	3.94105	3.70213	4.11597	3.61868
ENSMUSG00000070063	Snora33	67.6702	20.8472	85.5082	162.652	13.1995	64.34	42.7864	62.4265	33.671
ENSMUSG00000070065	Mir451	0	0	0	0	0	0	0	0	0
ENSMUSG00000070071	Mir465	0	0	0	0	0	0	0	0	0
ENSMUSG00000070072	Mir433	183.653	32.1334	19.0324	0	45.1962	0	0	0	0
ENSMUSG00000070073	Mir470	0	0	0	0	0	0	0	0	0
ENSMUSG00000070074	Mir484	0	0	0	0	0	0	0	0	0
ENSMUSG00000070075	Mir490	0	0	0	0	0	0	0	0	0
ENSMUSG00000070076	Mir127	90.0674	0.279295	0	0	0	0	0	0	0
ENSMUSG00000070077	Mir491	0	0	0	0	0	0	0	0	0
ENSMUSG00000070078	Mir463	0	0	0	0	0	0	0	0	0
ENSMUSG00000070080	Mir431	6.61443e-12	0.0005624	76.7078	0	0	0	0	0	0
ENSMUSG00000070081	Mir505	0	0	0	0	0	0	0	0	0
ENSMUSG00000070084	Mir486	0	0	0	0	0	0	0	0	0
ENSMUSG00000070099	Mir466	0	0	0	0	0	0	0	0	0
ENSMUSG00000070100	Mir362	0	0	0	0	0	0	0	0	0
ENSMUSG00000070101	Mir341	0	0	0	0	0	0	0	0	0
ENSMUSG00000070102	Mir455	0	0	0	0	0	0	0	0	0
ENSMUSG00000070103	Mir488	0	0	0	0	0	0	0	0	0
ENSMUSG00000070104	Mir471	0	0	0	0	0	0	0	0	0
ENSMUSG00000070105	Mir495	0	0	0	0	0	0	0	0	0
ENSMUSG00000070106	Mir363	0	0	0	0	0	0	0	0	0
ENSMUSG00000070107	Mir489	0	0	0	0	0	0	0	0	0
ENSMUSG00000070108	Mir500	0	0	0	0	0	0	0	0	0
ENSMUSG00000070109	Mir497	0	0	0	0	0	0	0	0	0
ENSMUSG00000070110	Mir504	0	0	0	0	0	0	0	0	0
ENSMUSG00000070111	Gm10286	0.00919413	0	0.0442951	0	0.00957269	0.00135188	0	0	0
ENSMUSG00000070126	Mir199a-2	0	0	0	0	0	0	0	0	0
ENSMUSG00000070127	Mir146b	0	0	0	0	0	0	0	0	0
ENSMUSG00000070128	Mir485	0	0	0	0	0	0	0	0	0
ENSMUSG00000070129	Mir136	0.00832366	0	0	0	0	0	0	0	0
ENSMUSG00000070130	Mir328	28.9777	0	0	0	0	0	0	0	0
ENSMUSG00000070133	Mir434	0.000104183	117.162	48.1176	0	0	0	0	0	0
ENSMUSG00000070136	Mir496	0	0	0	0	0	0	0	0	0
ENSMUSG00000070138	Mir452	0	0	0	0	0	0	0	0	0
ENSMUSG00000070139	Mir532	0	0	0	0	0	0	0	0	0
ENSMUSG00000070140	Mir483	0	0	0	0	0	405.57	0	0	0
ENSMUSG00000070141	Mir494	0	0	0	0	0	0	0	0	0
ENSMUSG00000070144	Mir1a-1	0	0	0	0	0	0	0	0	0
ENSMUSG00000070150	n-R5s152	0	0	0	0	0	0	0	0	0
ENSMUSG00000070166	Gm25821	0	0	0	0	0	0	0	0	0
ENSMUSG00000070167	Gm25822	100.49	58.2496	136.526	371.839	100.585	42.8366	57.9639	39.6426	59.8696
ENSMUSG00000070170	Gm24163	0	0	0	0	0	0	0	0	0
ENSMUSG00000070173	Gm24164	0	0	0	0	0	0	0	0	0
ENSMUSG00000070175	Gm24162	0	0	0	0	0	0	0	0	0
ENSMUSG00000070178	n-R5s71	0	0	0	0	0	0	0	0	0
ENSMUSG00000070182	Gm24817	0	0	0	0	0	0	0	0	0
ENSMUSG00000070192	n-R5s58	0	0	0	0	0	0	0	0	0
ENSMUSG00000070203	Gm22444	2.67819	0	0	0	0	2.96968	0	0	0
ENSMUSG00000070209	n-R5s27	0	0	0	0	0	0	0	0	0
ENSMUSG00000070214	Gm23058	0	0	0	0	0	0	0	0	0
ENSMUSG00000070219	n-R5s13	0	0	0	0	0	0	0	0	0
ENSMUSG00000070225	n-R5s33	0	0	0	0	0	0	0	0	0
ENSMUSG00000070227	Gm24704	0	0	0	0	0	0	0	0	0
ENSMUSG00000070235	Gm26329	0	0	0	0	0	0	0	0	0
ENSMUSG00000070236	Gm26327	0	0	0	0	0	0	0	0	0
ENSMUSG00000070240	Gm23516	0	0	0	0	0	0	0	0	0
ENSMUSG00000070249	Gm23520	0	0	0	0	0	0	0	0	0
ENSMUSG00000070258	Gm25207	0	0	0	0	0	0	0	0	0
ENSMUSG00000070263	Gm22365	0	0	0	0	0	0	0	0	0
ENSMUSG00000070271	Gm13268	493.3	164.278	214.87	246.234	110.432	249.842	166.615	171.596	130.314
ENSMUSG00000070280	Slc22a14	0	0.0966579	0	0.0215707	0.122399	0	0	0	0
ENSMUSG00000070282	3000002C10Rik	11.6421	9.16092	12.115	12.2949	10.0262	14.5727	12.3281	12.3912	12.4203
ENSMUSG00000070283	Ndufaf3	13.1021	9.52672	9.1528	7.07891	20.8671	10.5417	11.3322	9.12369	19.8228
ENSMUSG00000070284	Gmppb	24.3751	53.5566	17.8873	19.4707	24.4456	29.8742	42.3765	48.6548	54.8647
ENSMUSG00000070287	Slc35g2	0.586243	0.67087	0.157239	0.329007	1.15536	1.98411	1.76241	1.72766	1.38694
ENSMUSG00000070291	Ddx43	0.20136	0.0368346	0.0215833	0	0.0233221	0.17772	0.0501981	0.0275752	0.0297464
ENSMUSG00000070298	Trcg1	0	0	0.0173132	0	0	0.023766	0	0	0
ENSMUSG00000070304	Scn2b	0.241656	0.0507327	0.0115043	0	0.0124311	0.0651672	0.208247	0.126598	0.110993
ENSMUSG00000070305	Mpzl3	1.76483	2.33779	2.84172	1.68856	7.00562	0.755209	0.912024	1.19627	4.80165
ENSMUSG00000070306	Ccdc153	0.0508131	0	0.0491444	0.0467408	0.743448	0	0	0	0.0677314
ENSMUSG00000070311	Olfr894	0	0	0	0	0	0	0	0	0
ENSMUSG00000070313	A630095E13Rik	0	0	0.13158	0.0382787	0.0217447	0	0	0	0
ENSMUSG00000070315	4930581F22Rik	2.98238	1.55702	1.9313	1.16043	1.51238	7.28726	2.68493	2.52192	3.5728
ENSMUSG00000070319	Eif3g	145.154	156.196	237.244	254.325	136.433	88.9836	112.611	116.359	120.514
ENSMUSG00000070323	Mmp27	0	0.0434415	0	0	0.165032	0	0.104379	0.0760911	0.245757
ENSMUSG00000070324	Fbxw22	0	0	0	0	0	0	0	0	0
ENSMUSG00000070327	Rnf213	18.5481	5.83367	4.35641	8.08642	12.581	6.51352	4.74837	5.19686	10.5899
ENSMUSG00000070330	Tmem235	0	0.0228392	0	0	0.0578432	0	0	0	0
ENSMUSG00000070331	Qrich2	0.0686589	0	0.073263	0.0696798	0.15833	0.0908994	0.0257759	0.0936018	0.201944
ENSMUSG00000070332	4933422H20Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000070334	Krtap31-1	0	0	0	0	0	0	0	0	0
ENSMUSG00000070335	Krtap9-1	0	0	0	0	0	0	0	0	0
ENSMUSG00000070336	Fbxo47	0.116184	0	0.262436	0.187562	0.190878	0.180134	0.153344	0.0854944	0.181012
ENSMUSG00000070337	Gpr179	0.0149124	0	0.0095756	0.0136609	0	0	0.0391299	0.0489356	0.0131972
ENSMUSG00000070342	Gm10287	0.00421529	0	0.00494348	0.0017897	0.00403842	0.00242609	0	0	0
ENSMUSG00000070343	Gm10288	598.373	478.475	607.44	699.075	300.887	301.383	491.228	496.418	335.163
ENSMUSG00000070345	Hsf5	0.0226669	0.0279608	0.0327673	0.041553	0.0236047	0.0599958	0.025505	0	0.135481
ENSMUSG00000070348	Ccnd1	194.224	118.48	287.404	126.05	163.179	71.8891	68.4474	64.6295	134.405
ENSMUSG00000070354	Gm21975	0	5.7591e-09	0	9.83793e-10	0.0266251	0.100767	2.31593e-15	0.0154117	1.10962e-31
ENSMUSG00000070357	E030019B06Rik	0	0	0	0	0	0	0	0	0.0483434
ENSMUSG00000070360	Amy2a1	0	0	0	0	0	0	0	0	0
ENSMUSG00000070366	Ppapdc1a	0.0506982	0	0	0	0	0	0	0	0
ENSMUSG00000070368	Prok1	0	0	0	0	0	0	0	0	0
ENSMUSG00000070369	Itgad	0.0229749	0	0	0	0	0.0456085	0	0	0
ENSMUSG00000070371	Prss36	29.5482	14.2062	31.2856	28.8773	14.4826	45.5538	11.9673	13.9375	12.0208
ENSMUSG00000070372	Capza1	35.0602	26.6773	23.0752	21.5686	29.7758	20.6576	30.8734	32.4775	27.3903
ENSMUSG00000070374	Olfr59	0	0	0	0	0	0	0.0797164	0	0
ENSMUSG00000070375	Olfr406	0	0	0	0	0	0	0	0	0
ENSMUSG00000070377	Olfr43	0	0	0	0	0	0	0	0	0
ENSMUSG00000070378	Olfr403	0	0	0	0	0	0	0	0	0
ENSMUSG00000070379	Olfr402	0	0	0	0	0	0	0	0	0
ENSMUSG00000070380	Olfr401	0	0	0	0	0	0	0	0	0
ENSMUSG00000070382	Olfr391-ps	0	0	0	0	0	0	0	0	0
ENSMUSG00000070383	Olfr389	0	0	0	0	0	0	0	0	0
ENSMUSG00000070385	Ampd1	0	0	0.237094	0.0752604	0	0	0	0.0259026	0
ENSMUSG00000070388	Fbxo39	0.029797	0	0	0	0	0	0	0	0
ENSMUSG00000070390	Nlrp1b	0	0	0	0	0	0.0150942	0.0256806	0	0
ENSMUSG00000070392	Gm20634	0.438599	7.18783	3.69561	0.423515	17.0911	0.741055	4.18676	3.03781	6.61846
ENSMUSG00000070394	Tmem256	163.194	134.309	52.925	53.1676	140.058	89.4744	129.312	142.71	130.432
ENSMUSG00000070402	Gm12302	0	0	0	0	0	0	0	0	0
ENSMUSG00000070407	Hs3st3b1	14.4471	3.62434	2.66952	0.379534	3.10265	0.541744	1.52626	1.68186	5.15841
ENSMUSG00000070411	Olfr485	0	0	0	0	0	0	0	0	0
ENSMUSG00000070417	Olfr2	0	0	0	0	0	0	0	0	0
ENSMUSG00000070419	Cyp3a57	0	0	0	0	0	0.0922312	0	0	0
ENSMUSG00000070420	Zscan25	3.96375	4.79768	12.3186	9.28342	7.4182	7.30095	7.64914	6.30464	6.40198
ENSMUSG00000070421	Olfr658	0	0	0	0	0	0	0	0	0
ENSMUSG00000070423	Olfr558	0	0.0136001	0	0	0	0	0.0186085	0	0
ENSMUSG00000070424	Art5	0.714401	0.302083	0.0679544	0	0.162506	0.202786	0.346283	0.210397	0.414927
ENSMUSG00000070425	Trpc2	9.82686	2.62673	7.17797	9.81508	5.28223	7.66483	6.2321	8.06892	6.97077
ENSMUSG00000070426	Rnf121	23.2066	14.6644	17.4393	11.1451	26.6245	10.2508	19.536	19.9869	25.8386
ENSMUSG00000070427	Il18bp	3.93448	0.61775	0.434366	0.516402	4.45891	1.68752	0.802978	1.01741	1.14741
ENSMUSG00000070436	Serpinh1	356.316	729.323	189.623	460.963	393.692	667.966	944.519	952.316	642.631
ENSMUSG00000070438	Olfr313	0	0	0	0	0	0	0	0	0
ENSMUSG00000070443	Gm10291	47.0906	38.6111	53.4737	59.3171	47.4561	48.3804	54.1564	55.0543	53.445
ENSMUSG00000070448	Vmn2r89	0	0	0	0	0	0	0	0	0
ENSMUSG00000070458	Vmn2r73	0	0	0	0	0	0	0	0	0
ENSMUSG00000070459	Olfr290	0	0	0	0	0	0	0	0	0
ENSMUSG00000070460	Olfr291	0	0	0	0	0	0	0	0	0
ENSMUSG00000070461	9230112E08Rik	1.12427	3.73933	1.46071	0.997426	2.79253	2.92711	2.88615	2.53615	3.56177
ENSMUSG00000070462	Mesdc1	8.84443	16.8647	19.1474	13.8019	17.2565	19.2266	21.2481	19.9945	23.1701
ENSMUSG00000070464	Ccl26	0	0	0	0	0	0	0	0	0
ENSMUSG00000070465	Gm9696	0	0	0	0	0	0	0	0	0
ENSMUSG00000070469	Adamtsl3	4.27835	1.36131	0.874879	1.26251	0.271777	59.9251	6.15126	6.06297	1.16156
ENSMUSG00000070471	Fam194a	0.0900328	0.0741142	0	0.0619551	0.0703888	0.148994	0	0.0832251	0.0598522
ENSMUSG00000070473	Cldn3	1.73509	1.67515	3.72174	1.59482	1.63514	1.2334	7.83112	8.88287	10.5969
ENSMUSG00000070476	Fam217b	2.45915	1.66529	1.63295	2.08343	1.9474	1.39474	2.12742	2.27741	1.75655
ENSMUSG00000070489	4930527J03Rik	0	0.108638	0	0.121087	0	0	0.148645	0.162657	0
ENSMUSG00000070490	Gm10293	55.3856	50.779	71.1362	77.6539	62.6529	61.131	71.8203	72.7497	70.4726
ENSMUSG00000070493	Chchd2	154.677	122.137	143.839	160.718	134.641	63.1049	114.599	110.639	125.711
ENSMUSG00000070495	Ctcfl	0.00136211	0.00507823	0.0161991	0.0103172	0.010059	0.00616233	0.00749577	0.00434488	0.00569193
ENSMUSG00000070498	Tmem132b	0.0115035	0.0378214	0.0850305	0.0158082	0.0778273	0.175535	0.0991777	0.0141569	0.308191
ENSMUSG00000070501	BC094916	0	0.0224413	0.0131447	0	0.127915	0	0	0	0.0181162
ENSMUSG00000070504	Fcrl6	0	0	0	0	0	0	0	0	0
ENSMUSG00000070509	Rgma	4.20252	6.60687	2.77867	3.85567	46.7821	15.458	15.4929	10.6731	42.0591
ENSMUSG00000070511	Gm10295	0	0	0	0	0	0	0	0	0
ENSMUSG00000070520	Ndnl2	4.53427	5.01726	4.19552	3.77579	5.31347	3.86235	4.02062	3.65035	3.99996
ENSMUSG00000070522	Gm6505	10.2977	8.5366	15.123	15.8728	11.3152	6.82244	9.06039	11.0493	10.2442
ENSMUSG00000070524	Fcrlb	0	0.0684356	0	0	0	0.0549718	0.140456	0	0.0552663
ENSMUSG00000070526	Peg12	9.54766	4.49601	12.9682	11.7772	2.95211	2.70304	3.95614	3.71711	3.83865
ENSMUSG00000070527	Mkrn3	1.0137	0.25184	0.387361	0.368416	0.996588	0.177233	0.538409	0.542031	0.864355
ENSMUSG00000070529	Wfdc10	0	0	0	0	0	0	0	0	0
ENSMUSG00000070530	Wfdc16	0	0	0	0	0	0	0	0	0
ENSMUSG00000070531	Wfdc6b	0	0	0	0	0	0	0	0.035521	0
ENSMUSG00000070532	1700084C01Rik	12.534	0.28278	1.29591	0	0.70412	0.200095	0.0618467	1.08092e-05	1.03906
ENSMUSG00000070533	Wfdc8	0	0	0	0	0	0	0	0	0
ENSMUSG00000070544	Top1	49.2093	25.0921	52.5264	55.4986	33.6437	22.9276	27.9877	28.7182	32.561
ENSMUSG00000070546	Mrgprb3	0	0	0	0	0	0	0	0	0
ENSMUSG00000070547	Mrgprb1	0	0	0	0	0	0	0	0	0
ENSMUSG00000070550	Mrgprb4	0	0	0	0	0	0	0	0	0
ENSMUSG00000070551	Mrgprb5	0	0	0	0	0	0	0	0	0
ENSMUSG00000070552	Mrgprx1	0	0	0	0	0	0	0	0	0
ENSMUSG00000070563	Spaca4	0	0.0733537	0.0859636	0.163518	0.0928888	0	0	0	0
ENSMUSG00000070564	Ntn5	0	0	0	0.0529494	0	0.0922313	0	2.61265e-06	0
ENSMUSG00000070565	Rasal2	2.50737	2.3341	3.94401	2.5644	3.5201	10.3705	2.97829	3.17849	3.41316
ENSMUSG00000070568	1700039E15Rik	0.0671365	0	0	0.0308291	0.235105	0	0.0438046	0.280633	0.251018
ENSMUSG00000070570	Slc17a7	0.19662	0.283093	0.063192	0.300507	0.170707	0.151816	0.645573	0.565144	0.696736
ENSMUSG00000070572	Trmt112-ps2	80.2368	133.306	113.151	203.238	100.561	79.28	131.52	144.404	99.8696
ENSMUSG00000070574	2310016G11Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000070576	Mn1	0.653058	2.51827	0.546053	0.821832	4.19219	3.54007	2.97007	3.26393	2.76416
ENSMUSG00000070577	Gm572	0	0	0	0	0	0	0	0	0
ENSMUSG00000070583	Fv1	3.16301	0.816781	2.61386	1.85576	2.0686	1.71626	1.93425	1.83438	1.5729
ENSMUSG00000070594	Gm4788	1.26919	0.0625347	0.241414	0.0409994	0.501541	0.233998	0.246629	0.211129	0.800115
ENSMUSG00000070601	Vmn2r84	0.015835	0	0.00508897	0	0	0	0	0	0
ENSMUSG00000070604	Vsig10l	0.648169	1.14982	1.24948	0.664089	4.39457	1.8166	1.2443	1.23639	4.15318
