Gene ID	Symbol	MEF	Day2	Day4	Day6	Day8	IPS	ES
ENSMUSG00000048240	Gng7	1.30397	1.95691	2.48945	3.20745	3.00424	1.17065	1.8215
ENSMUSG00000048248	D630032N06Rik	0	0	0	0	0	0	5.05254e-08
ENSMUSG00000048249	Crebrf	4.87542	5.8299	1.68022	1.43075	1.74507	1.1353	2.13208
ENSMUSG00000048251	Bcl11b	0.030441	0.0350515	0.0989129	0.0560243	0.078327	0.101274	0.246765
ENSMUSG00000048261	Gm4879	8.24122	6.40223	11.5398	11.0472	13.6784	29.7659	15.2493
ENSMUSG00000048264	Dip2c	3.73942	3.88666	2.36427	1.93185	1.6732	1.47287	2.03648
ENSMUSG00000048271	Rbm33	4.79481	4.54699	6.86428	5.94407	3.76226	4.33622	11.1942
ENSMUSG00000048277	Syngr2	36.8434	37.3874	74.7094	90.6289	79.346	30.7603	35.5744
ENSMUSG00000048279	Sacs	1.21958	1.11503	1.58804	0.895864	0.437151	0.903165	3.96864
ENSMUSG00000048280	Zfp738	3.10651	3.76874	4.13533	3.15426	3.05238	2.33593	2.02095
ENSMUSG00000048281	Dleu7	0.0209281	0.0171787	0.0435823	0	0	1.46742	1.77092
ENSMUSG00000048284	Tas2r126	0	0	0	0	0	0	0
ENSMUSG00000048285	Frmd6	23.7935	21.5967	11.8592	9.94106	9.41156	2.53902	6.07063
ENSMUSG00000048292	Olfr1417	0.187684	0.294944	0.130167	0	0.0166611	0	0
ENSMUSG00000048294	Krtap4-13	0	0	0	0	0	0	0
ENSMUSG00000048299	Olfr148	0	0	0	0	0	0	0
ENSMUSG00000048304	Slitrk3	0	0	0	0	0	0	0
ENSMUSG00000048307	Ankrd46	27.3192	31.2855	33.5737	34.5702	30.575	17.5163	23.0667
ENSMUSG00000048310	Pskh1	13.4655	15.0221	15.8929	15.4758	11.2787	4.66872	11.0903
ENSMUSG00000048312	Gm4884	0	0	0	0	0	0	0
ENSMUSG00000048316	Gm9823	2.41E-22	1.49E-21	6.47E-32	5.38E-36	3.04E-22	1.21E-20	5.25676e-32
ENSMUSG00000048327	Ckap2l	10.1885	9.71941	24.9014	15.5405	13.0813	20.92	24.544
ENSMUSG00000048329	Mfsd6l	0	0	0	0	0.0411635	0.0250365	0.0324242
ENSMUSG00000048330	Ric3	0.0876866	0.0926201	0.287795	0.284463	0.241407	1.73882	3.71152
ENSMUSG00000048332	Lhfp	51.7295	69.7438	42.7831	56.1843	63.7885	1.23736	0.851608
ENSMUSG00000048334	Gm8258	2.24842	1.97034	2.33458	1.42038	0.397192	1.08543	7.0777
ENSMUSG00000048337	Npy4r	0.00699915	0.0748029	0.00729658	0.0128755	0.00749714	0.0410485	0.0796613
ENSMUSG00000048347	Pcdhb18	1.27652	1.2253	0.921859	0.753997	0.596161	0.00485769	0.0125651
ENSMUSG00000048349	Pou4f1	0	0	0.298487	0.0719267	0.357216	2.2916	2.85067
ENSMUSG00000048351	Selrc1	18.2352	13.8155	20.0886	19.729	30.0482	67.0958	39.1129
ENSMUSG00000048355	Arxes1	9.01106	13.3774	7.64175	7.57798	9.15492	16.2323	7.40748
ENSMUSG00000048356	Olfr1496	0	0	0	0	0	0	0
ENSMUSG00000048368	Omd	2.8177	4.08144	1.14839	4.00346	7.34979	0.0170592	0
ENSMUSG00000048371	Pdp2	1.81027	0.930121	1.3621	0.758658	0.469099	1.82641	6.48926
ENSMUSG00000048373	Fgfbp1	0.271628	0.020261	3.41856	14.0648	44.6008	8.07197	2.96174
ENSMUSG00000048376	F2r	38.6494	41.0651	16.0755	16.4181	13.4835	8.6851	6.14576
ENSMUSG00000048377	Foxi2	0	0	0	0	0	0.00976821	0
ENSMUSG00000048378	Olfr1394	0	0	0	0	0	0	0
ENSMUSG00000048379	Socs4	4.56262	4.57405	5.56656	4.72931	4.00175	3.26406	3.98779
ENSMUSG00000048385	Scrt1	0	0	0	0	0	0.00714907	0
ENSMUSG00000048387	Osr1	15.7967	16.256	14.7646	6.09465	4.59224	0.051406	0.0166447
ENSMUSG00000048388	Fam171b	3.97096	2.85093	1.62569	2.09242	2.03279	0.573498	0.353971
ENSMUSG00000048391	Olfr843	0	0	0	0	0	0	0
ENSMUSG00000048398	Gm5065	0	0	0	0	0	0	0
ENSMUSG00000048399	Tprg	0.15958	0.196363	0	0.122042	0.0567249	0.0258623	0
ENSMUSG00000048400	Prss54	0	0	0	0	0	0	0
ENSMUSG00000048402	Gli2	2.03384	1.72618	3.00186	2.91621	1.82342	4.43286	7.08759
ENSMUSG00000048406	B330016D10Rik	0.205483	0.207711	0.411638	0.33405	0.371736	0.169554	0.599177
ENSMUSG00000048410	Zfp407	2.82754	2.96979	1.87974	1.4279	0.884566	0.886754	3.14412
ENSMUSG00000048411	Gm597	0	0	0	0	0	0	0
ENSMUSG00000048416	Mlf1	2.3304	2.30234	1.58101	1.06336	1.73003	2.16604	2.56888
ENSMUSG00000048424	Ranbp3l	0	0	0	0.0156372	0	0	0
ENSMUSG00000048425	Olfr686	0	0	0	0	0	0	0
ENSMUSG00000048429	1810026J23Rik	16.1187	14.2246	13.3879	14.3863	12.4492	10.477	9.28308
ENSMUSG00000048439	Nupl2	5.7121	5.70525	8.22546	7.9666	6.46423	8.9763	7.17302
ENSMUSG00000048440	Cyp4f16	13.0639	12.3694	11.4419	11.5004	11.0344	4.41094	7.79326
ENSMUSG00000048442	Smim5	0.0460791	0.176592	0.239668	0.0473109	0.152825	0	0.155671
ENSMUSG00000048445	Ccdc57	0.893797	1.18267	1.86421	1.6564	1.35972	1.10915	1.56005
ENSMUSG00000048450	Msx1	0.16477	0.293655	0.257508	0.21535	0.234965	0.066987	0.173534
ENSMUSG00000048455	Sprr1b	0	0	0	0	0	0	0
ENSMUSG00000048456	Olfr1448	0	0	0	0	0	0	0
ENSMUSG00000048458	Fam212b	3.00044	3.39961	10.7353	10.204	6.97263	0.287104	0.505328
ENSMUSG00000048469	Olfr564	0	0	0	0	0	0	0
ENSMUSG00000048473	Gm766	0	0	0	0.0111908	0	0.0712988	0.0865784
ENSMUSG00000048480	Cxcr1	0	0.0417566	0	0	0	0	0
ENSMUSG00000048481	Mypop	3.23187	3.75101	3.61045	5.07259	4.60797	1.40118	2.21164
ENSMUSG00000048482	Bdnf	36.4644	35.6353	1.2137	0.754923	0.95258	0.354446	0.207666
ENSMUSG00000048483	Zdhhc22	0	0	0	0	0	0	0
ENSMUSG00000048484	Gm7461	0.0741856	0.0607864	0.0385687	0.0340003	0	0.647436	0.84198
ENSMUSG00000048485	Zbtb8b	0.201033	0.374611	0.391573	0.246821	0.377532	4.07411	2.76037
ENSMUSG00000048486	Fitm2	3.84836	3.45735	4.59666	4.34875	4.0545	3.51311	2.97338
ENSMUSG00000048489	8430408G22Rik	0.444496	1.35517	0.794196	0.252683	0.451991	0	0.0535348
ENSMUSG00000048490	Nrip1	1.92184	2.53764	2.60347	2.34732	2.03682	1.1742	2.1572
ENSMUSG00000048495	Tyw5	16.258	19.8579	18.9007	18.3768	25.3622	36.4216	26.0172
ENSMUSG00000048497	Mmgt2	11.4303	14.8168	20.6362	18.6147	18.2523	4.56286	5.82721
ENSMUSG00000048498	Cd300e	0.0378967	0.0103786	0	0	0	0	0.0159665
ENSMUSG00000048500	Defb15	0	0	0	0	0	0	0
ENSMUSG00000048501	Olfr938	0	0	0	0	0	0	0
ENSMUSG00000048502	Duxbl1	0.41687	0.401569	0.891622	0.744826	0.619651	1.04324	0.319111
ENSMUSG00000048503	Tmem136	2.93569	2.85245	3.03007	3.71604	2.12478	2.69177	3.71243
ENSMUSG00000048516	Adam26a	0	0	0	0	0	0	0
ENSMUSG00000048520	Fbxl13	0.0797439	0.0590009	0.0829389	0.172214	0.0758173	0.0119843	0.0927327
ENSMUSG00000048521	Cxcr6	0.506401	0.889761	0.0439665	0.0258559	0.0150433	0.0274477	0.0355545
ENSMUSG00000048528	Nkx1-2	0	0	0.0407683	0.0935195	1.27328	0.458634	0.0593454
ENSMUSG00000048534	Amica1	0.0105889	5.98E-06	0	0.0194712	0.011333	0.0103404	0
ENSMUSG00000048537	Phldb1	36.9435	35.4644	17.3304	14.1623	9.90542	3.43552	4.12508
ENSMUSG00000048538	Gm9826	19.201	17.0751	31.4115	24.3327	16.6804	32.7957	42.5526
ENSMUSG00000048540	Nhlh2	0	0	0	0.00699247	0	0.00743022	0
ENSMUSG00000048544	5930422O12Rik	0.0727337	0.178804	0.0378162	0.166688	0.270869	0.0352714	0
ENSMUSG00000048546	Tob2	8.35713	5.89281	8.77196	8.15867	6.88601	2.67189	4.33496
ENSMUSG00000048550	Thnsl1	2.4561	2.59092	3.10094	3.91223	3.8867	4.45422	4.48919
ENSMUSG00000048559	4930555K19Rik	0	0	0	0	0	0	0
ENSMUSG00000048562	Sp8	0	0	0	0	0.0120265	0.043901	0.106471
ENSMUSG00000048572	Tmem252	0.0633945	0.138924	0.209215	0.330287	0.316633	0.0309535	0
ENSMUSG00000048573	Cypt3	0	0	0	0.0451039	0	0.0474865	0.186206
ENSMUSG00000048574	Gm5593	13.3821	12.9432	37.5943	25.5926	19.1362	64.9694	114.697
ENSMUSG00000048578	Mlec	99.5947	90.018	107.379	108.104	80.0705	43.902	112.114
ENSMUSG00000048581	E130311K13Rik	6.07099	7.16706	4.55381	5.19903	5.32514	0.932917	1.95936
ENSMUSG00000048582	Gja3	0.15843	0.216823	0	0	0	0	0.0667182
ENSMUSG00000048583	Igf2	15.9272	18.1929	62.6316	294.186	294.057	8.67752	13.8016
ENSMUSG00000048592	Gm5946	0.728521	0.909256	0.444747	0.409815	0.172519	0.0290306	0.534455
ENSMUSG00000048600	Gm5763	6.3936	8.15032	5.53563	8.52839	6.67048	0.886501	2.83847
ENSMUSG00000048602	Morc2b	0	0.0168462	0.0213621	0.0120717	0.00731563	0.0600938	0.0777457
ENSMUSG00000048603	Gm9828	0.442712	0.4261	1.09411	0.799878	0.724126	1.42766	1.27423
ENSMUSG00000048612	Myof	49.7075	45.1509	18.2727	17.6385	12.7	0.491918	9.14095
ENSMUSG00000048616	Nog	0.746987	0.693187	0.129712	0.292413	0.236709	0.188955	0.192306
ENSMUSG00000048617	Rtbdn	0.112096	0.0189284	0.0960512	0.0635303	0.0492332	0.0898005	0.536811
ENSMUSG00000048620	Olfr1336	0	0	0	0	0	0	0
ENSMUSG00000048621	Gm6377	0.0738359	0.0834436	0.20401	0.0169741	0.00988115	0	0
ENSMUSG00000048626	Klf17	0	0	0	0	0	0.106046	0.219666
ENSMUSG00000048628	4930542C16Rik	0	0	0	0	0	0	0
ENSMUSG00000048636	A730049H05Rik	0.0117077	0.0213108	0.257605	0.206515	0.279484	2.46813	1.30802
ENSMUSG00000048643	Krtap19-9a	0	0	0	0	0	0	0
ENSMUSG00000048644	Ctxn1	19.703	21.786	11.8752	9.85922	9.24741	6.01103	5.64515
ENSMUSG00000048647	Exd1	0.14642	0.293463	0.221534	0.265584	0.2126	0.1524	0.447957
ENSMUSG00000048652	Samd13	0.00268761	0.202572	0.124535	0.0870686	0.267824	0.0500469	0.185016
ENSMUSG00000048655	Ccdc169	0.0267088	0.0328046	0.0802309	0.0342557	0.0798903	0.0260936	0.0583785
ENSMUSG00000048661	Lemd3	3.86355	3.28776	3.12671	2.81965	2.13945	2.40501	4.67598
ENSMUSG00000048665	Gm27015	0	0	0	0	0	0	0
ENSMUSG00000048668	Rhno1	33.5458	31.0148	54.2863	55.2087	55.7377	58.9667	36.264
ENSMUSG00000048677	Tpcn2	7.15419	8.82231	9.71546	10.1753	9.27338	4.47405	2.68188
ENSMUSG00000048686	Hmgb4	0	0	0	0	0	0	0
ENSMUSG00000048693	Olfr435	0	0	0	0	0	0	0
ENSMUSG00000048696	Mex3d	14.3258	12.9669	8.86974	9.8782	9.13857	5.53362	7.47994
ENSMUSG00000048697	Vmn1r26	0	0	0	0	0	0	0
ENSMUSG00000048699	4732456N10Rik	0	0	0	0	0	0.0100037	0
ENSMUSG00000048701	Ccdc6	12.7399	11.68	13.0446	14.3773	14.3467	12.9311	13.41
ENSMUSG00000048703	Speer4b	0	0	0	0	0	0	0
ENSMUSG00000048706	Lurap1l	13.1801	15.0394	4.01616	5.53404	6.73009	0.800307	1.65917
ENSMUSG00000048707	Tprn	3.10423	3.29266	8.10141	9.40737	12.2345	12.6139	9.01244
ENSMUSG00000048709	Gm8666	9.73622	10.0838	7.10204	8.89497	5.97522	8.46658	28.7577
ENSMUSG00000048720	Tbc1d12	4.18343	4.15365	2.38529	2.27264	1.77744	0.374769	1.09833
ENSMUSG00000048721	Fndc9	0	0	0.0714376	0.2941	0.0978071	0.435032	0.779904
ENSMUSG00000048728	Zfp454	1.23777	1.25963	3.79488	3.72046	2.99286	2.85373	1.33891
ENSMUSG00000048731	Ggnbp1	1.6748	1.98699	3.94202	3.60004	2.64414	4.84736	11.9809
ENSMUSG00000048732	Klhl11	1.65597	1.3429	1.61222	0.791284	0.466374	1.91484	5.17843
ENSMUSG00000048745	Olfr820	0	0	0	0	0	0	0
ENSMUSG00000048747	E130114P18Rik	0.114723	0.211454	0.149219	0.753133	1.67875	0	0
ENSMUSG00000048752	Prss50	0.0566492	0.0155036	0	0	0.0806881	2.77829	0.286241
ENSMUSG00000048755	Mcat	9.12928	9.38293	13.3145	12.5229	13.554	15.4736	14.5773
ENSMUSG00000048756	Foxo3	6.00547	7.41492	12.8962	13.1868	11.0723	8.16919	11.2101
ENSMUSG00000048758	Rpl29	379.723	442.709	633.319	565.926	482.822	423.52	403.297
ENSMUSG00000048763	Hoxb3	0.484448	0.516415	1.4479	0.906526	0.708912	0	0.0178028
ENSMUSG00000048764	Tmprss11f	0.00704405	0	0	0	0.00754516	0.131943	0.379785
ENSMUSG00000048766	Skint10	0	0	0	0	0	0	0
ENSMUSG00000048772	Tmem53	8.38298	13.1726	8.94356	10.0644	11.5286	0.603712	1.22194
ENSMUSG00000048775	Serpinb13	0	0	0	0.0310127	0.0180379	0	0.0213241
ENSMUSG00000048776	Pthlh	1.32014	0.778338	0.581758	0.0777486	0.0542648	0	0
ENSMUSG00000048779	P2ry6	0.191905	0.517992	0.314197	0.403147	0.219906	0.147121	0.0866194
ENSMUSG00000048782	Insc	0.120452	0.0240469	0.411262	0.506956	0.445833	0.185625	0.491723
ENSMUSG00000048787	Dcun1d3	6.43827	5.68355	4.71351	4.53958	4.57886	4.40982	6.38561
ENSMUSG00000048794	Ccdc37	0.403132	0.856202	1.07886	1.30197	1.41817	0.248827	0.247769
ENSMUSG00000048796	Cyb561d1	1.98683	1.79415	2.12633	1.69525	1.40819	1.05567	1.38612
ENSMUSG00000048799	Cep120	9.36303	9.16054	7.78192	7.42979	6.04912	9.20599	14.4812
ENSMUSG00000048806	Ifnb1	0	0	0	0	0	0	0
ENSMUSG00000048807	Slc35e4	4.96815	5.5196	4.82497	5.38566	5.59766	0.573033	0.900456
ENSMUSG00000048810	Olfr202	0	0	0	0	0	0	0
ENSMUSG00000048814	Lonrf2	0.0789806	0.117023	0.239138	0.134567	0.243618	0.44274	0.0623384
ENSMUSG00000048824	Gm568	0	0	0	0	0	0	0
ENSMUSG00000048826	Dact2	0.201892	0.165937	4.05559	5.24889	5.28583	6.16784	11.6609
ENSMUSG00000048827	Pkd1l3	3.66E-13	0.0189778	0.0160416	3.48E-11	0.012367	0.00752387	0.0145945
ENSMUSG00000048830	2310057N15Rik	0	0	0.0394181	0	0	0	0
ENSMUSG00000048832	Vps37c	8.95903	9.33759	7.78525	9.00551	6.93282	4.50319	6.05494
ENSMUSG00000048833	Slc39a9	11.1646	10.9867	10.3973	9.00701	8.14036	5.05865	6.28829
ENSMUSG00000048834	Vstm2a	0	0	0	0	0	0.119964	0.485938
ENSMUSG00000048852	Gm12185	0.238618	0.289215	0.166632	0.062484	0.119233	0.00464888	2.07542e-08
ENSMUSG00000048856	Slc25a47	0.774648	0.841102	1.05788	1.18614	1.39813	0.872602	0.739462
ENSMUSG00000048865	Arhgap30	0.0167801	0.0183967	0.0174952	0.0205828	0.0179797	0.825806	1.98102
ENSMUSG00000048874	Phf3	12.2819	12.4299	12.9381	10.9149	7.7143	9.15117	20.0382
ENSMUSG00000048875	Hdhd1a	0	0	0	0	0	0.135225	0.280927
ENSMUSG00000048878	Hexim1	9.53426	9.46322	10.2903	12.0962	11.4468	14.9911	16.6406
ENSMUSG00000048895	Cdk5r1	0.518725	0.416456	0.349937	0.218936	0.320371	0.286394	0.293299
ENSMUSG00000048897	Zfp710	2.30999	2.69524	4.21732	3.54768	2.45302	8.66815	24.592
ENSMUSG00000048899	Rimkla	0.00616023	0.0101297	0.0385348	0.0684743	0.092397	0.560115	0.218144
ENSMUSG00000048904	Neurog1	0	0	0	0	0	0.396991	0.576173
ENSMUSG00000048905	4930539E08Rik	0.0164092	0.0224875	0.00570294	0.0201277	0.0351658	1.27833	1.53583
ENSMUSG00000048910	Fam220a	12.5312	12.7609	11.8779	13.1382	14.2403	10.5391	10.2239
ENSMUSG00000048911	Rnf24	4.34458	3.47382	2.2568	2.36502	1.45356	0.587218	1.07279
ENSMUSG00000048915	Efna5	4.73333	4.8767	5.26184	3.48575	2.77272	0.0729717	0.246152
ENSMUSG00000048916	Gm5540	4.61721	3.73114	4.45214	4.98984	1.9723	0.872811	5.54918
ENSMUSG00000048919	Olfr223	0.0260798	0	0	0	0	0	0
ENSMUSG00000048920	Fkrp	9.40583	9.34038	9.90909	9.16498	10.6508	3.86222	3.04574
ENSMUSG00000048921	Zfp689	0.430204	0.622404	1.2209	1.00091	1.20257	1.02789	3.74793
ENSMUSG00000048922	Cdca2	4.87328	4.27842	24.7647	13.4262	11.3257	27.0113	33.6747
ENSMUSG00000048924	Ccdc125	1.74354	1.34465	2.95335	2.89461	2.13764	1.73898	2.29188
ENSMUSG00000048930	Tada3	15.2128	15.6538	16.0115	16.8483	16.9575	30.1407	40.3951
ENSMUSG00000048933	Olfr722	0	0	0	0	0	0	0
ENSMUSG00000048938	Nr1h5	0.0181674	0.0223983	0.0189361	0.0250594	0.00972541	0	0
ENSMUSG00000048939	Atp13a5	0	0	0	0	0	0	0
ENSMUSG00000048949	Gm6206	44.0147	36.596	29.0187	26.6294	22.6008	15.2738	22.1262
ENSMUSG00000048960	Prex2	0.877117	0.911424	0.228113	0.0960476	0.0595283	0.12279	1.55922
ENSMUSG00000048962	Rassf10	8.36E-08	1.24E-07	0	5.28E-09	1.77E-09	2.38E-08	1.02e-05
ENSMUSG00000048965	Mrgpre	0.856147	1.09737	1.09636	1.72382	2.13031	0.0593086	0.0255762
ENSMUSG00000048967	Yjefn3	0	0.0736216	0.0467214	0	0	0	1.24442
ENSMUSG00000048970	C1galt1c1	22.3965	21.5345	17.8216	19.0819	20.5301	7.67151	4.91294
ENSMUSG00000048978	Nrsn1	0.0140824	0.0115682	0.0497975	0.0450366	0.0150601	0.622308	0.124585
ENSMUSG00000048981	Krt31	0	0	0	0	0	0	0
ENSMUSG00000048982	Gphb5	0	0	0	0.015431	0	0.0163743	0
ENSMUSG00000048988	Elfn1	0.172293	0.326884	0.386875	0.426679	0.248456	0.0647796	0.0754243
ENSMUSG00000048992	Prss32	0	0	0	0.0294322	0.0349207	0.42419	0.100851
ENSMUSG00000048994	4930557A04Rik	0	0	0	0	0	0	0
ENSMUSG00000048996	Olfr1366	0	0	0	0	0	0	0
ENSMUSG00000048997	Atxn7l2	1.44148	2.4755	5.90767	4.53068	2.58728	3.04472	3.31406
ENSMUSG00000049001	Ndnf	2.60058	4.17649	0.73198	2.54385	2.0975	0.0417232	0.0134912
ENSMUSG00000049008	BB014433	0	0	0	0	0	0	0.109706
ENSMUSG00000049010	Olfr982	0	0	0	0	0	0	0
ENSMUSG00000049011	Olfr729	0	0	0	0	0	0	0
ENSMUSG00000049013	Prss48	0	0	0	0	0	0.121361	0.118253
ENSMUSG00000049015	Olfr1467	0	0	0	0	0	0	0
ENSMUSG00000049018	Olfr368	0	0	0	0.0273844	0	0	0
ENSMUSG00000049028	Olfr873	0	0	0	0	0	0	0
ENSMUSG00000049036	Tmem121	1.35875	1.93873	1.60987	1.38878	1.30692	0.496729	3.32611
ENSMUSG00000049037	Clec4a1	0.0349519	0.0143505	0.0182021	0.0642198	0.0933741	0.0340692	0.309103
ENSMUSG00000049038	Mterfd3	7.26814	6.23964	8.13162	8.27464	6.91216	8.67796	6.04112
ENSMUSG00000049041	Olfr398	0	0	0	0	0	0	0
ENSMUSG00000049044	Rapgef4	0.0797553	0.0177132	2.23817	0.697638	2.19132	0.109075	0.0620686
ENSMUSG00000049047	Armcx3	48.4143	41.6248	23.9144	30.1194	22.3982	1.75052	1.50512
ENSMUSG00000049052	Olfr812	0	0	0	0	0	0	0
ENSMUSG00000049057	Olfr1257	0	0	0	0	0	0	0
ENSMUSG00000049062	Gm9244	0	0	0	0	0	0	0
ENSMUSG00000049073	Olfr985	0	0	0	0	0.137014	3.69823	1.45949
ENSMUSG00000049076	Acap2	11.6606	11.2831	13.5012	12.9054	8.71404	2.61479	7.35232
ENSMUSG00000049086	Bmyc	4.15207	4.74543	4.83493	6.93942	6.61822	7.16129	9.58464
ENSMUSG00000049090	Zadh2	19.3231	19.8662	37.2679	33.7532	24.1987	1.36603	2.53477
ENSMUSG00000049091	Sephs2	14.5968	9.82055	22.7673	23.7923	19.4466	54.4226	69.121
ENSMUSG00000049092	Gpr137c	0.641843	0.705739	0.406149	0.292483	0.0998665	0.0772	0.150137
ENSMUSG00000049093	Il23r	0	0.0257558	0	0.0288157	0	0.0102021	0
ENSMUSG00000049094	Olfr367-ps	0	0	0	0	0	0	0
ENSMUSG00000049097	Ankrd34a	1.67579	1.50917	2.37404	1.74383	0.741142	0.852651	0.190296
ENSMUSG00000049098	Olfr147	0	0	0	0	0	0	0.0615985
ENSMUSG00000049100	Pcdh10	0.323648	0.552437	0.207132	0.400654	0.226545	0.0116508	0.00753536
ENSMUSG00000049103	Ccr2	0	0	0	0.0263655	0.0309936	0	0.010818
ENSMUSG00000049106	Dcaf5	8.76485	9.94256	7.72317	8.75339	6.82675	2.88341	4.52426
ENSMUSG00000049107	Ntf3	0.0847379	0.0521659	0.502617	1.41962	1.44763	0.165035	0.107019
ENSMUSG00000049109	Themis	0	0	0.0216587	0.00452965	0.0111294	0.0552601	0.0660949
ENSMUSG00000049112	Oxtr	0	0.00904411	0.0344045	0	0.0117859	0.00537784	0.0556473
ENSMUSG00000049115	Agtr1a	1.63567	2.31515	2.17722	8.61934	9.15917	0.0466192	0.0905493
ENSMUSG00000049119	Fam110b	7.52675	9.29662	17.8732	14.7898	13.3573	4.29549	7.40279
ENSMUSG00000049122	Frmd3	0.0144718	0.0391239	0.220459	0.549871	0.465594	0.0212173	0
ENSMUSG00000049123	Catsperg2	0.0138413	0.00875375	0.00333007	0.00391756	0.00342189	0.0374722	0.197268
ENSMUSG00000049124	Gm8186	307.867	297.996	521.395	529.016	722.556	1628.8	636.283
ENSMUSG00000049128	Ivl	0.182974	0.150307	0	0	0	0.0137318	0
ENSMUSG00000049130	C5ar1	0.0943039	0.111943	0.0655197	0.0385339	0.011211	0	0
ENSMUSG00000049133	Flg2	0	0	0	0	0	0	0
ENSMUSG00000049134	Nrap	0.0309372	0.0364579	0.0215057	0.0189727	0.0211161	4.71E-30	0.0393563
ENSMUSG00000049148	Plcxd3	0	0.0592229	0.0150225	0	0	0	0
ENSMUSG00000049149	Olfr1258	0	0	0	0	0	0	0
ENSMUSG00000049152	Ugt3a2	0	0	0	0	0.0167011	0.0109532	0.028363
ENSMUSG00000049154	Fam183b	0.0761232	0	0.0788938	0	0	1.36816	0.621479
ENSMUSG00000049160	4930469G21Rik	0	0	0.129165	0	0	0.180881	0.546677
ENSMUSG00000049164	Zfp518a	2.1893	2.33859	1.66878	1.85439	1.21618	4.56392	10.6883
ENSMUSG00000049168	Olfr449	0	0	0	0	0	0	0
ENSMUSG00000049173	Myoz3	0	0.0285179	0	0	0	0	0
ENSMUSG00000049176	Frmpd4	0.00311655	0.0102555	0.00975235	0.00860543	0.0100259	0	0
ENSMUSG00000049184	Purg	3.56062	4.86503	5.15037	6.14922	7.75186	2.62394	4.27717
ENSMUSG00000049191	Rgag4	2.77906	3.32224	2.07599	1.79897	2.39411	0.0806598	0.0220883
ENSMUSG00000049202	4930515G13Rik	0	0	0	0	0	0.0715333	0.374482
ENSMUSG00000049214	Skint7	0	0	0	0	0	0	0
ENSMUSG00000049217	Olfr788	0	0	0	0	0	0	0
ENSMUSG00000049225	Pdp1	14.5944	24.8265	9.7859	18.6576	15.0183	1.40723	3.02918
ENSMUSG00000049229	Olfr844	0	0	0	0	0	0	0
ENSMUSG00000049230	Gm9833	14.2027	13.0921	20.2711	13.5189	5.62736	9.46708	35.1844
ENSMUSG00000049231	Gm12497	0	0	0	0	0	0	0
ENSMUSG00000049232	Tigd2	5.85287	5.82075	4.19762	3.66417	3.40763	3.38449	5.44795
ENSMUSG00000049233	Apoo-ps	17.0234	14.6489	24.4265	24.2923	27.9235	31.6784	20.2183
ENSMUSG00000049235	Gm7324	19.585	17.8448	37.9428	32.0008	27.682	59.3439	67.3084
ENSMUSG00000049241	Gpr81	0.0233071	0.185207	0.307748	0.214358	0.416017	0.00759238	0
ENSMUSG00000049246	Hspe1-ps2	0	0	0	0	0	0	0
ENSMUSG00000049249	Gm5316	0	0	0	0	0	0	0
ENSMUSG00000049252	Lrp1b	0	0	0.00920515	0.00224649	0	0	0.0401341
ENSMUSG00000049265	Kcnk3	0	0.0163936	0.103941	0.0672523	0.0569616	0.0844679	0.0756525
ENSMUSG00000049280	Olfr509	0	0	0	0	0	0	0
ENSMUSG00000049281	Scn3b	0.0917786	0.116777	0.229048	0.436669	0.522721	0.227058	0.759114
ENSMUSG00000049285	Mblac1	1.21608	1.6461	2.51016	2.48809	2.57395	1.1426	0.916102
ENSMUSG00000049287	Iba57	1.20724	1.24173	1.99947	2.10171	1.88078	2.44155	1.51067
ENSMUSG00000049288	Lix1l	46.3776	51.9516	43.8386	45.3176	35.2507	2.56808	4.07678
ENSMUSG00000049291	Prss38	0.0226341	0	0	0	0.0966342	0.242355	1.16188
ENSMUSG00000049295	Zfp219	3.91567	4.19353	12.6112	15.0068	13.2663	16.163	30.3338
ENSMUSG00000049299	Trappc1	92.5361	92.149	96.5674	112.81	155.175	141.17	77.6153
ENSMUSG00000049300	Prmt6	5.98401	4.48096	6.4188	7.09823	8.31948	11.4552	9.56962
ENSMUSG00000049303	Syt12	1.56592	1.52433	2.38776	2.3969	1.63807	0.110498	0.630778
ENSMUSG00000049305	Ccdc71	15.3721	16.6717	15.7317	15.5274	15.5173	11.8491	15.1772
ENSMUSG00000049307	Fut4	0.36702	0.438368	0.324865	0.617845	0.430229	0.108304	0.105089
ENSMUSG00000049313	Sorl1	0.160767	0.233604	0.170519	0.128155	0.164938	1.24789	11.3342
ENSMUSG00000049314	Fbxw13	0	0	0	0.0193683	0	0.020539	0.026637
ENSMUSG00000049315	Olfr348	0	0	0	0	0	0	0
ENSMUSG00000049321	Zfp2	2.23626	2.27265	4.13871	3.92898	3.72791	4.06708	5.98195
ENSMUSG00000049323	Smcr8	6.83751	5.76431	5.26134	5.55421	4.12186	5.04793	5.88353
ENSMUSG00000049327	Setd8	38.8594	27.3653	54.2368	45.3723	37.9115	43.0976	66.1308
ENSMUSG00000049334	Olfr902	0	0	0	0	0	0	0
ENSMUSG00000049336	Tenm2	0.00744608	0.00244551	0.00310081	0.00456828	0.00798408	0.0182712	0
ENSMUSG00000049339	Fam134a	29.2965	27.7989	25.1888	24.9316	27.7536	8.32709	7.29089
ENSMUSG00000049349	Gm5105	0	0.0266426	0.371715	0.430623	0.589491	0.0158159	0
ENSMUSG00000049350	Zg16	0	0	0.0545031	0	0	0.0506902	0.198285
