Gene ID	Symbol	MEF	Day1	Day2	Day3	Day4	Day5	Day6	Day7	Day8	IPS
ENSMUSG00000060170	Olfr1371	0	0	0.0118996	0	0.00936009	0.0327336	0.0619026	0.0720818	0.067883	0.114379
ENSMUSG00000060176	Kif27	0.147214	0.372954	0.667872	0.69592	0.103452	0.259207	0.204531	0.367	0.331307	0.146978
ENSMUSG00000060177	Klk1b22	0	0	0	0	0	0.015611	0.0499243	0.0348362	0.142915	0.0159243
ENSMUSG00000060180	Myh13	0.170248	0.00675945	0.0113964	0.0231646	0.00787371	0.0173665	0.103335	0.472175	0.255464	1.76778
ENSMUSG00000060181	Slc35e3	6.7032	9.60989	6.30071	4.74687	3.8129	4.29656	4.40669	5.33547	6.13971	4.2505
ENSMUSG00000060183	Cxcl11	0.068629	0.0586305	0.139708	0.0597763	0.0737983	0.0721009	0.171	0.0874244	0.321887	0.604182
ENSMUSG00000060187	Lrrc10	0	0	0	0	0.0347108	0.034732	0.063113	0.044281	0.0336213	0.0352896
ENSMUSG00000060188	Cxcl17	0.0574059	0.12308	0	0	0.287929	0.071848	0	0.0928067	0.208559	0.660498
ENSMUSG00000060198	Gm11353	34.9604	45.6435	51.7408	59.4781	49.7619	37.1097	26.703	32.0598	62.4842	49.627
ENSMUSG00000060201	Spink7	0	0	0	0	0	0.362081	0	0	0	0
ENSMUSG00000060204	Gm5868	0	0.911428	0.509797	0.306543	0.294443	0.13828	0.0546648	0.138037	0.116396	0.122197
ENSMUSG00000060205	Olfr57	0.0755937	0	0	0	0	0	0.174016	0.121785	0.0460196	0
ENSMUSG00000060206	Zfp462	19.688	13.6354	28.5089	32.5697	11.7516	26.2896	30.2642	49.7343	43.2565	42.5176
ENSMUSG00000060208	Defa17	0.736145	0	0.0914674	0.0314693	0	0	0	0.0191926	0.083251	0
ENSMUSG00000060209	Gm6570	9.35953	9.87358	12.2639	12.5041	13.7102	11.4782	8.81928	7.82308	11.3272	14.9264
ENSMUSG00000060212	Pcnxl2	0.0176445	0.0145526	0.0126444	0.0997767	0.0506697	0.0847714	0.0615386	0.10765	0.164425	0.250789
ENSMUSG00000060214	Gm8203	56.9098	169.966	155.545	182.973	274.314	179.046	101.15	151.694	185.288	247.46
ENSMUSG00000060216	Arrb2	6.9944	11.0524	12.9563	6.62249	4.75821	12.0473	8.09903	6.71949	10.6495	13.1818
ENSMUSG00000060224	Pyroxd2	1.41291	0.231821	0.930484	0.537424	0.210122	0.225564	0.108141	0.0952037	0.276642	0.243782
ENSMUSG00000060227	Casc4	54.5203	54.6868	47.7869	51.1216	44.5388	38.0452	37.8467	31.414	43.2429	40.3648
ENSMUSG00000060240	Cend1	2.11204	0.394058	0.248985	0.0455224	0.209691	0.041943	0.158736	0.11118	0.121796	0.127143
ENSMUSG00000060244	Alyref2	2.02558	1.52126	1.81298	1.2278	1.38105	1.90115	1.01871	1.34415	1.25443	1.37193
ENSMUSG00000060245	Vmn1r228	0	0	0	0.0372404	0.0343113	0	0	0	0.0332353	0
ENSMUSG00000060254	Olfr980	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060256	Tdpoz4	0	0	0.0389609	0	0	0	0	0.0147002	0.0444648	0.0935036
ENSMUSG00000060257	Scrt2	0.0446654	0.0695161	0.0447534	0.122465	0.0757015	0.165345	0.177218	0.197428	0.16344	0.307389
ENSMUSG00000060260	Pwwp2b	3.37516	1.29308	1.63043	0.531016	0.57043	0.412055	0.882644	1.30204	0.792077	1.15048
ENSMUSG00000060261	Gtf2i	88.814	95.41	100.363	84.0044	49.1713	57.9976	46.7213	53.6598	41.9909	76.1793
ENSMUSG00000060268	Gm1661	0.188238	0	0.107108	0.189253	0.128381	0.384285	0.301755	0.121305	0.292826	0.0354552
ENSMUSG00000060275	Nrg2	0.234442	0.0475084	0.0265433	0.127895	0.0640809	0.176051	0.222345	0.0398768	0.151599	1.0573
ENSMUSG00000060279	Ap2a1	41.028	38.4635	39.2628	41.8193	42.32	51.3477	55.2957	50.7343	58.6568	56.6709
ENSMUSG00000060284	Sp7	2.68581	0	0.0411812	0.0175399	0.0484933	0.0485828	0	0	0.0156798	0.0328221
ENSMUSG00000060288	Ppih	16.1881	40.6531	32.1668	36.505	49.536	45.3055	35.6825	41.751	54.7074	59.7007
ENSMUSG00000060301	2610008E11Rik	9.44065	1.88648	3.91035	3.49994	1.53085	2.26844	2.12313	2.56618	3.23641	1.23178
ENSMUSG00000060303	Olfr1447	0	0	0	0.0251974	0	0	0.0424419	0	0	0
ENSMUSG00000060311	Mucl1	0.0740175	0	0	0	0	0	0	0	0	0
ENSMUSG00000060314	Zfp941	1.62142	1.22364	1.76389	2.83041	2.89902	3.68167	4.58635	5.64626	5.81469	5.72216
ENSMUSG00000060317	Acnat2	0	0	0	0	0	0.0347307	0	0.112105	0.113713	0
ENSMUSG00000060332	Tmc2	0.107259	0.134746	0.111343	0.221853	0.157035	0.189673	0.391889	0.164407	0.115031	0.100208
ENSMUSG00000060335	Olfr384	0	0	0	0	0	0	0	0	0.103698	0
ENSMUSG00000060336	Zfp937	3.43301	2.87955	4.04725	4.69062	2.89575	3.21086	3.9189	5.32752	5.0411	3.53445
ENSMUSG00000060343	Calm5	0	0	0	0	0.696799	0.0991318	0	0	3.95E-06	0
ENSMUSG00000060371	Caln1	0.0180094	0	0.0925526	0.123393	0	0	0	0	0.0528411	0
ENSMUSG00000060373	Hnrnpc	80.069	155.015	127.996	137.933	205.091	181.777	181.867	150.856	186.81	176.573
ENSMUSG00000060375	3110018I06Rik	0	0	0	0	0	0	0	0	0	0.0526106
ENSMUSG00000060376	Bckdha	5.22887	4.9531	7.29649	7.19047	3.17589	4.82388	8.18514	8.53938	14.0101	19.3346
ENSMUSG00000060377	Rpl36a-ps1	189.543	204.801	244.842	262.733	231.42	244.037	160.998	197.398	279.184	303.955
ENSMUSG00000060380	C030014I23Rik	2.70367	0.435075	0.414869	0.434539	0.145462	0.251479	0.241195	0.492389	0.373537	0.162082
ENSMUSG00000060393	Gm5580	0.592777	1.71588	0.672479	1.04371	1.19817	0.908976	0.783435	0.717124	0.948391	1.15277
ENSMUSG00000060397	Zfp128	0.871171	0.438041	0.741443	0.532466	0.245913	0.321784	0.0341013	0.192571	0.238114	0.346032
ENSMUSG00000060402	Chst8	0.239163	0.0532666	0.0198391	0	0.0647856	0.111503	0.126858	0.899013	1.66718	0.918147
ENSMUSG00000060404	Olfr1369-ps1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060407	Cyp2a12	0	0	0.0500556	0	0	0.088558	0.0534888	0	0.0428656	0
ENSMUSG00000060411	Npn2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060412	Tas2r124	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060416	Gm839	0	0	0	0.028491	0	0.0788518	0	0.100234	0	0
ENSMUSG00000060417	Gm8603	0.0316281	0.0494464	0.10607	0.118323	0.134659	0.461626	2.39153	0.988532	5.37252	3.01383
ENSMUSG00000060419	Rps16-ps2	234.331	308.167	351.459	331.415	372.653	303.077	290.08	260.803	257.088	235.581
ENSMUSG00000060420	Vmn1r62	0	0	1.03E-05	0.0261983	0	1.36E-05	2.20E-05	0	0	0
ENSMUSG00000060422	Olfr1034	0	0	0	0.0554024	0	0	0	0	0	0
ENSMUSG00000060424	2610017I09Rik	7.27628	0.493383	1.33971	1.93577	0.344585	0.227386	0.0578618	0.319975	0.236198	0.0999022
ENSMUSG00000060427	Zfp868	7.40913	9.1359	7.13664	7.443	9.22527	10.2529	12.1408	14.5083	13.4504	12.781
ENSMUSG00000060429	Sntb1	1.41731	0.0990314	0.298759	0.298645	0.428228	1.03209	1.705	2.49246	2.4441	3.16931
ENSMUSG00000060438	Rps10-ps1	24.8721	32.2753	38.6593	40.6259	37.7552	35.8281	32.4383	31.3118	42.1627	42.0123
ENSMUSG00000060441	Trim5	0.850302	0.400882	0.461425	0.228441	0.154295	0.454056	1.99423	2.7944	2.79409	0.60133
ENSMUSG00000060445	Sycp2	0.0823724	0.0481793	0.185648	0.141591	0.0180428	0.00803643	0.0325472	0.0229095	0.338196	0.0701551
ENSMUSG00000060450	Rnf14	33.511	20.984	17.4367	16.0746	14.8077	13.749	10.7239	14.6271	17.7543	14.7229
ENSMUSG00000060459	Kng2	0.529002	0.226662	0.0473286	0.0731614	0.0311352	0.15382	1.01358	2.36479	0.876871	0.0112172
ENSMUSG00000060461	Dppa5a	0.0746435	0.239	0.236828	0.658863	3.96579	70.0067	486.451	896.989	1019.31	1106.26
ENSMUSG00000060467	Gm10080	78.4428	22.342	21.5987	20.1488	16.9094	13.1128	16.0032	17.5893	15.4728	25.1833
ENSMUSG00000060469	Krtap19-3	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060470	Gpr97	0.154146	0	0	0.0211311	0.0584193	0	0	0.0247355	0.0188844	0.177976
ENSMUSG00000060475	Wtap	54.2759	99.5255	54.8011	60.7496	112.94	64.2403	65.0306	80.3747	97.5789	77.185
ENSMUSG00000060477	Irak2	8.83023	1.6538	1.63618	0.86936	1.33699	3.48447	4.18036	6.03139	3.51756	5.15553
ENSMUSG00000060480	Olfr171	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060487	Samd5	4.53829	4.78838	1.80548	0.700453	0.303764	0.0570503	0.0685252	0.048225	0.0920602	0.057837
ENSMUSG00000060490	Vmn1r218	0	0	0	0	0	0	0	0	0.114181	0
ENSMUSG00000060491	4930522H14Rik	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060499	Rpl10l	0	0	0	1.10176	0.48206	0.71008	5.43909	6.48334	37.9701	10.6144
ENSMUSG00000060503	Olfr715	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060508	Nlrp9b	0.0724644	0.0119679	0.0589029	0.0605297	0	0.304858	0.544017	1.1241	0.817495	1.23283
ENSMUSG00000060509	Xcr1	0.218338	0.234955	0.400329	0.369147	0.426318	0.350901	0.284779	0.399296	0.47288	0.370377
ENSMUSG00000060510	Zfp266	14.4717	22.9625	22.8832	27.8531	15.9717	15.6382	9.18641	10.3644	11.7104	10.3798
ENSMUSG00000060512	0610040J01Rik	0.184281	0	0.153553	0.112185	0.0258434	0.206996	0.233958	0.526181	0.175347	0.131284
ENSMUSG00000060519	Tor3a	12.1144	8.10568	12.7934	15.1358	36.1283	19.4608	18.0389	17.2601	13.8464	11.4378
ENSMUSG00000060523	Olfr726	0	0.0463236	0	0	0	0.0540844	0.099327	0	0.0523428	0
ENSMUSG00000060530	A930017M01Rik	0	0.0998155	0.0741072	0.252717	0.261964	0.0874073	0	0	0.112823	0
ENSMUSG00000060534	Dcc	0.978465	2.63147	1.99636	2.16946	1.2325	1.28573	1.19156	0.768753	0.416629	0.538873
ENSMUSG00000060538	Tmem219	15.5992	11.5929	16.3305	13.3045	10.2136	11.4024	8.83464	8.04664	5.49965	5.96658
ENSMUSG00000060548	Tnfrsf19	1.13427	1.05338	0.487404	0.286395	0.114762	0.0805069	0.144463	0.290824	0.267272	1.70031
ENSMUSG00000060550	H2-Q7	1.2927	2.07439	2.19885	1.75834	1.06171	1.31625	1.21431	1.45393	1.35424	1.75056
ENSMUSG00000060556	Olfr1418	0	0	0.0406704	0.0520719	0	0	0	0.0921334	0.0464131	0
ENSMUSG00000060559	Gm10083	0.0331032	0.0292524	0.0720209	0.125911	0.0588226	0.160792	0.0398814	0.100561	0.142469	0.115334
ENSMUSG00000060560	Ces4a	0.0308697	0.0334536	0.0165557	0.105794	0.0584957	0.156242	0.387172	0.0990721	0.0567272	0.039602
ENSMUSG00000060565	Gm5591	0.0107129	0.0116238	0.0230078	0.0440903	0.0135448	0.0542886	0.0243812	0.0343528	0.0394242	0.0687435
ENSMUSG00000060566	Rpl21-ps3	4.39885	4.88323	5.25715	5.90227	4.2805	5.78176	4.40309	3.7688	4.8783	6.06753
ENSMUSG00000060568	Fam78b	0.901725	1.26597	0.431154	0.508819	0.727135	0.871418	0.153673	0.589932	0.0658789	0.0935601
ENSMUSG00000060572	Mfap2	121.43	14.21	10.7747	6.28383	3.89545	3.13936	4.00968	4.17825	2.89315	3.34402
ENSMUSG00000060579	Fhit	1.18195	1.14144	3.01587	5.29673	2.9181	7.77366	9.54131	4.37017	2.79955	1.15719
ENSMUSG00000060583	Olfr881	0	0	0	0.0600676	0	0.0552846	0	0	0	0
ENSMUSG00000060586	H2-Eb1	0.547315	1.06983	4.51105	5.07259	1.72278	3.14424	3.4595	7.93071	6.04508	12.3559
ENSMUSG00000060591	Ifitm2	186.857	299.346	328.922	287.114	227.061	222.979	201.333	206.28	342.791	387.992
ENSMUSG00000060594	Layn	10.7838	3.49341	4.63385	1.41494	0.298783	0.271924	0.14763	0.242041	0.526502	0.634785
ENSMUSG00000060600	Eno3	20.5187	5.17314	9.28166	5.54675	3.05097	4.67346	4.02278	5.63413	4.83454	11.9057
ENSMUSG00000060601	Nr1h2	31.7191	24.5489	31.9349	34.1228	32.9601	43.3057	34.0809	45.3449	61.0856	60.7862
ENSMUSG00000060613	Cyp2c70	0	0	0	0.0307681	0	0.0567595	0	0.239993	0	0
ENSMUSG00000060615	Ang4	0.0627092	0	0.0665084	0.597228	0.0785587	0.156756	0	0.202953	0.0758321	0
ENSMUSG00000060621	Nkpd1	0.0541608	0.146808	0.101711	0.241372	0.0342217	0.154272	0.0925572	0.0217204	0.0829832	0.0868656
ENSMUSG00000060630	Zfp735	0	0	0.130605	0.154643	0.142248	0	0.317046	0	0.546724	0.00251696
ENSMUSG00000060636	Rpl35a	355.331	409.387	445.363	447.413	455.933	396.48	380.358	364.586	387.057	491.869
ENSMUSG00000060639	Hist1h4i	3.89817	12.9822	15.1056	16.3002	21.9033	33.4953	64.6083	34.5587	13.695	21.7899
ENSMUSG00000060647	Gm7099	0.879765	1.53463	0.958265	0.430067	1.22345	0.573311	0.576237	0.468739	1.00506	1.19558
ENSMUSG00000060657	Marf1	7.62424	7.1029	12.5421	13.3828	7.27618	10.489	9.74253	9.19979	15.4121	9.55278
ENSMUSG00000060663	Olfr175-ps1	0	0	0	0.0545918	0	0	0	0	0	0
ENSMUSG00000060671	Atp8b2	77.5227	77.1031	60.0833	38.1451	50.6134	28.4435	27.1331	37.4167	25.5246	31.5936
ENSMUSG00000060673	4930595M18Rik	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060675	Pla2g16	4.76801	3.82964	8.02666	4.33619	0.496866	0.5005	0.591763	0.93381	1.40948	3.84197
ENSMUSG00000060678	Hist1h4c	1.25031	3.92711	5.85824	6.79897	11.1395	15.9508	35.8373	17.9752	8.57745	11.8142
ENSMUSG00000060679	Mrps9	24.6996	39.4529	49.2094	52.891	51.704	48.8644	40.65	38.8289	45.709	42.3241
ENSMUSG00000060680	Gm8894	37.3733	13.2482	10.7917	48.4788	41.8328	35.5984	40.7162	40.8316	15.5748	50.2521
ENSMUSG00000060681	Slc9a6	6.32383	6.12556	2.98995	1.55394	1.61436	1.24507	1.07354	4.33395	2.70724	2.85557
ENSMUSG00000060685	Gm14511	0.0543263	0.0538593	0	0	0	0.0985145	0.421909	0.647974	2.02626	0.303633
ENSMUSG00000060688	Olfr292	0	0.0408106	0.0404109	0	0	0	0	0	0	0
ENSMUSG00000060691	Krtap19-1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060699	Vmn1r35	0	0	0	0.0161574	0	0	0	0	0	0
ENSMUSG00000060701	Fpr-rs3	0	0	0.0424894	0	0	0	0	0	0	0
ENSMUSG00000060703	Cd302	16.2695	15.5316	17.719	11.1879	4.82426	5.52655	3.79996	1.92734	2.56784	2.42531
ENSMUSG00000060708	Bloc1s4	4.41267	5.09198	3.80544	3.57912	6.13474	4.9096	4.05053	5.87565	4.30685	6.31672
ENSMUSG00000060715	1700019A02Rik	0	0.548564	0.0776523	0.199394	0.0917807	0.365959	2.74486	3.45115	5.75279	8.80913
ENSMUSG00000060716	Plekhh1	0.467765	16.4783	18.1556	21.1531	28.2068	25.4527	25.7826	27.0235	17.6477	10.8802
ENSMUSG00000060724	Vmn1r47	0	0	0	0	0	0.112652	0.103572	1.04197	0.672301	0.602769
ENSMUSG00000060726	Tmsb15a	0	0	0	0	0	0	0	0	0.213043	0.809358
ENSMUSG00000060727	Gm12571	7.49641	19.2584	12.6246	15.4195	19.6373	14.5202	5.64133	7.53972	7.47068	8.16143
ENSMUSG00000060730	Gm10086	14.3916	17.5535	15.9806	28.0229	19.9298	11.3673	8.00093	9.99363	21.1853	19.5894
ENSMUSG00000060733	Ipmk	5.83847	10.5349	15.9404	15.5588	19.8389	19.3801	18.7559	25.3513	44.3397	28.9475
ENSMUSG00000060735	Rxfp3	0.0618974	0.126622	0.0197285	0.0285114	0.247824	0.0654752	0.00162901	0	0.0149485	0.0411107
ENSMUSG00000060738	Prl7c1	0	0.0437386	0	0	0	0	0	0	0.148272	0
ENSMUSG00000060739	Nsa2	77.6624	100.129	109.643	111.45	107.279	105.347	99.4658	94.0982	83.0061	100.201
ENSMUSG00000060742	Olfr1076	0	0	0	0.0605173	0	0	0	0.0804759	0	0
ENSMUSG00000060743	H3f3a	161.004	182.781	176.692	160.249	175.135	150.515	119.742	155.634	127.527	225.439
ENSMUSG00000060747	Ifnl3	0	0	0	0.0549279	0	0.0503683	0	0	0	0
ENSMUSG00000060756	Krtap2-4	0	0	0.0137611	0	0.0324871	0	0	0	0.0627858	0
ENSMUSG00000060759	Olfr503	0	0	0	0.029167	0	0	0.345073	0.390524	0.103934	0
ENSMUSG00000060765	Olfr325	0.0295831	0	0	0.0215458	0	0.0165327	0	0	0	0.0126253
ENSMUSG00000060771	Tsga10	1.43301	1.25473	1.3805	1.09401	0.462015	0.711591	0.743647	1.35476	1.36063	0.974178
ENSMUSG00000060777	Gm10087	0.317682	0.214169	0.104676	0.0631123	0.104735	0	0	0.629401	0.558881	0.712399
ENSMUSG00000060780	Lrrtm1	0.192409	1.1436	0.414952	0.278482	0.172478	0.0548405	0.147041	0.0614068	0.107736	0.0585252
ENSMUSG00000060787	Olfr464	0	0	0.120464	0	0	0	0	0	0.259185	0
ENSMUSG00000060791	Gmfg	2.88723	3.17454	4.31189	2.25264	1.49256	5.45702	9.92492	9.6853	15.7438	21.8899
ENSMUSG00000060794	Tssk5	0	0.111558	0.0276099	0.0353154	0.162693	0.293068	0	0.124453	0.0945676	0.0661513
ENSMUSG00000060795	Gm13363	3.18937	3.19135	2.29136	4.42252	3.55395	3.45024	2.96762	4.40695	3.66849	3.66372
ENSMUSG00000060798	Intu	1.44257	1.60407	2.50594	3.18184	2.18043	2.28843	2.91885	2.84352	3.97532	4.19234
ENSMUSG00000060802	B2m	424.658	531.622	287.387	211.174	130.88	102.506	44.8393	41.8274	46.7474	10.6897
ENSMUSG00000060803	Gstp1	74.4274	89.7181	115.845	91.7565	126.874	204.456	220.771	249.631	168.561	58.083
ENSMUSG00000060807	Serpina6	0.0241951	0.0261607	0	0.0331211	0	0.0610895	0	0.551578	0	0
ENSMUSG00000060808	3110043A19Rik	0.066867	0	0	0.0909151	0.669647	0.333939	0.155845	0.649707	0.242305	0.170834
ENSMUSG00000060811	Gm10088	1.17809	1.97176	1.04243	1.5639	2.62658	2.26835	2.61195	2.41392	1.92326	1.98317
ENSMUSG00000060816	Vmn1r52	0	0	0	0	0	0	0	0.108957	0.0547169	0
ENSMUSG00000060827	Olfr1193	0	0	0.0463785	0	0	0	0	0	0	0
ENSMUSG00000060843	Ctnna3	0.11178	0.0864336	0.116909	0.243644	0.144825	0.169124	0.0757325	0.182397	0.270402	0.144167
ENSMUSG00000060860	Ube2s	132.364	374.43	241.79	269.731	462.001	374.721	433.16	352.458	374.925	407.917
ENSMUSG00000060862	Zbtb40	1.61121	2.07347	3.55653	3.68982	4.97752	3.24336	2.43114	1.7282	2.20784	1.7072
ENSMUSG00000060863	Tcl1b2	0	0	0.106537	0.0682645	0	0	0.0579341	0.384825	0.631023	0.340384
ENSMUSG00000060878	Olfr1420	0	0	0.04156	0	0	0	0	0	0	0
ENSMUSG00000060879	Gm6564	2.30728	1.21374	2.22905	2.41748	2.33501	2.51808	0.931426	1.00094	1.93044	2.2622
ENSMUSG00000060882	Kcnd2	0.747431	0.0382906	0.0151571	0.0290373	0.035684	0.0268254	0.0320464	0.0564912	0.0259755	0
ENSMUSG00000060887	Gm12960	19.68	30.7045	45.5883	43.6828	34.7265	53.5098	45.9902	42.2504	34.859	53.6145
ENSMUSG00000060888	Olfr566	0.0438546	0	0.0934413	0	0	0.0550809	0	0	0.0533065	0
ENSMUSG00000060890	Arr3	0.087306	0	0.238493	0.0398062	0.036674	0.073472	0	0.0468114	0.305807	0.0613684
ENSMUSG00000060899	Rpl21-ps11	6.99761	8.37834	10.0352	11.5311	10.0388	11.7911	9.68744	7.67142	9.2902	12.5393
ENSMUSG00000060904	Arl1	119.831	77.5136	68.5227	80.6841	64.777	49.5901	31.6074	42.775	51.0041	52.2328
ENSMUSG00000060913	Trim55	0.0645343	0.0232753	0.02304	0.02946	0.0271456	0.0815277	0.0491798	0	0	0.0275826
ENSMUSG00000060918	Olfr51	0	0	0	0.0619075	0	0.11394	0	0	0	0
ENSMUSG00000060923	Acyp2	7.97655	8.14583	3.09093	1.40981	3.3388	1.72916	1.13897	1.66921	2.62952	1.63772
ENSMUSG00000060924	Csmd1	0.0627289	0.049282	0.0308561	0.0156955	0.00882106	0.00808869	0.00126634	0.0750532	0.0278782	0.00346046
ENSMUSG00000060935	AI597468	33.9099	9.08903	9.9253	10.9988	15.9249	14.2051	17.3027	11.6862	12.6192	13.2088
ENSMUSG00000060938	Rpl26	570.001	645.849	850.997	884.374	796.033	830.044	652.779	634.145	854.531	958.266
ENSMUSG00000060950	Trmt61a	3.29587	8.46653	3.21955	2.68285	8.57251	4.36956	2.43772	3.5241	3.11088	3.70345
ENSMUSG00000060956	Gm10092	0	0	0	0	0	0	0	0.417768	0	0
ENSMUSG00000060961	Slc4a4	5.47709	2.32338	3.12397	0.970792	0.412824	0.342434	0.144095	0.456414	0.83523	0.855836
ENSMUSG00000060962	Dmkn	2.20834	1.92015	0.920535	3.70907	39.992	9.62591	4.24868	9.26672	4.56064	0.357914
ENSMUSG00000060967	Etd	0	0	0.111622	0	0	0	0	0	0	0
ENSMUSG00000060969	Irx1	8.85263	1.70039	1.87001	0.825639	0.220247	0.14038	0	0.0508745	0.0970816	0.0474456
ENSMUSG00000060974	Olfr530	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060981	Hist1h4h	0.698224	2.13406	3.12886	3.96815	5.5265	7.27782	13.2285	7.24582	10.0982	6.67356
ENSMUSG00000060985	Tdrd5	0.0884417	0.0269785	0.0371058	0.0474075	0.108586	0.184835	0.294177	0.695124	0.426846	0.771118
ENSMUSG00000060988	Galnt13	0.184853	0.556296	0.0616258	0.045617	0.0189684	0.0746675	0.0113866	0.0247948	0.0490614	0.0333537
ENSMUSG00000060989	Gm11847	46.8882	68.8647	108.439	101.456	88.61	137.153	144.422	114.77	86.0138	142.74
ENSMUSG00000060992	Copz1	66.5216	51.69	54.3207	48.1409	65.4399	59.0353	53.7701	57.245	59.4178	72.4765
ENSMUSG00000061000	Olfr507	0	0	0	0.0149613	0	0	0.0224917	0.0314347	0.0118459	0.0561275
ENSMUSG00000061013	Mkx	1.54315	4.46198	4.77033	3.60559	0.708066	2.00871	0.824004	1.0388	1.58426	1.3781
ENSMUSG00000061022	Vmn1r222	0	0	0.00276462	0	0	0	0	0.127907	0.0283941	0.00311127
ENSMUSG00000061024	Rrs1	15.4495	59.3057	33.3369	28.8009	66.1382	35.4149	29.002	31.8563	28.6841	36.7476
ENSMUSG00000061028	Clasrp	15.337	16.7258	37.498	41.0103	21.2999	31.2063	29.0245	20.8652	29.1361	27.8611
ENSMUSG00000061032	Rrp1	96.6673	152.889	165.792	143.765	142.314	163.114	133.698	107.729	84.8755	137.519
ENSMUSG00000061039	Olfr920	0.0583793	0	0.0834111	0.053318	0.0736967	0.0737915	0	0	0.0238134	0
ENSMUSG00000061046	Haghl	9.62059	6.53667	13.8747	18.4998	5.95324	8.93436	5.70368	5.16071	5.55052	8.88017
ENSMUSG00000061048	Cdh3	22.3949	6.81803	5.61795	1.25301	1.22481	6.34765	2.93703	5.3225	4.21074	2.23754
ENSMUSG00000061062	Gm10093	17.0716	16.8506	18.5217	17.234	25.762	27.7939	35.6242	43.4183	47.2931	60.9589
ENSMUSG00000061065	Gm5382	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061068	Mcpt4	0.111541	0	0	0	0	0	0	0	0	0
ENSMUSG00000061075	Olfr1337	0.0440187	0	0	0	0	0	0	0	0	0.021668
ENSMUSG00000061079	Zfp143	6.41847	7.7451	13.1898	14.1242	9.37992	15.1612	11.9731	11.489	17.193	14.2954
ENSMUSG00000061080	Lsamp	0.14172	0	0	0.543193	0.196871	0.00518005	0.0185273	0.115233	0.0154291	0.0323678
ENSMUSG00000061082	Plac1	0.133846	0	0.107236	0.0632768	0.174848	0.582274	0.856698	9.47551	5.22109	0.101
ENSMUSG00000061086	Myl4	4.37528	0.826387	0.447994	0.956419	10.4912	55.7723	52.7057	23.1174	24.5619	5.83418
ENSMUSG00000061099	Gapdhs	0.252209	0.124784	0.52506	0.961977	0.0728131	0.700463	0.506708	0.180171	0.487351	0.222105
ENSMUSG00000061100	Retnla	0.0781117	0	0	0	0	0	0	0	0	0
ENSMUSG00000061104	Gm10094	51.8661	71.2184	57.8905	52.1319	61.1385	60.9517	42.2909	39.8763	39.6879	62.5661
ENSMUSG00000061111	Fam195b	34.3123	13.1045	26.4077	17.5865	7.22017	10.3005	8.29355	10.7759	8.43348	5.96789
ENSMUSG00000061115	Gm17113	0	0	1.65096	3.17865	2.94154	13.6207	4.72257	17.587	5.20647	0
ENSMUSG00000061118	Dnajc30	10.4095	10.4735	8.10302	6.61326	4.86506	4.20763	4.72244	7.73603	6.32107	6.51026
ENSMUSG00000061119	Prcp	9.63923	7.31815	7.6991	6.92294	8.48648	7.74674	5.0309	5.66151	5.62679	4.48386
ENSMUSG00000061126	Cyp4f39	0.024295	9.78486	16.6425	49.498	110.433	87.8289	36.7296	21.4367	11.995	3.02102
ENSMUSG00000061130	Ppm1b	59.0822	60.5486	71.9429	66.229	64.111	89.3028	134.695	163.642	134.232	101.633
ENSMUSG00000061132	Blnk	2.4849	1.55576	1.04232	0.600304	0.700989	0.667529	0.528302	1.06335	0.908119	2.35927
ENSMUSG00000061136	Prpf40a	87.028	147.346	127.144	158.533	192.68	152.308	136.113	125.939	160.017	140.621
ENSMUSG00000061143	Maml3	1.07726	0.80899	3.69703	5.09187	2.89986	1.64469	1.23074	1.1157	0.639356	0.0410713
ENSMUSG00000061144	Spink12	0	0.0441408	0.0437112	0	0	0.0515361	0	0	0.049878	0
ENSMUSG00000061150	Vmn1r229	0	0	0	0	0	0.114376	0	0	0	0
ENSMUSG00000061165	Olfr160	0.135088	0	0	0.122874	0	0.0565392	0.207952	0	0.0547169	0
ENSMUSG00000061167	Rpl15-ps3	226.42	310.922	305.844	297.581	354.339	246.946	240.621	231.988	225.884	219.635
ENSMUSG00000061171	Slc38a11	0.186733	0.426148	0.404649	0.445633	0.409009	0.621719	0.396064	0.544182	0.550805	0.349902
ENSMUSG00000061175	Fnip2	7.57514	9.93747	9.33065	9.99309	10.2001	11.3942	10.8935	15.4973	15.0701	9.61791
ENSMUSG00000061184	Tmprss11c	0	0	0	0	0	0.0606762	0	0	0	0
ENSMUSG00000061186	Sfmbt2	0.950947	2.0096	3.05814	3.39924	2.94593	6.14822	7.52118	11.3332	7.08359	5.7643
ENSMUSG00000061195	Olfr1289	0	0	0	0.0555292	0	0	0	0	0	0
ENSMUSG00000061200	Olfr601	0	0	0	0	0	0	0	0	0	0
