Gene ID	Symbol	MEF	Day2	Day4	Day6	Day8	IPS
ENSMUSG00000042508	Dmtf1	14.3648	15.1332	10.0099	9.54301	9.82679	15.3412
ENSMUSG00000042510	AA986860	1.21889	1.28819	0.565597	0.357747	0.552981	0.688474
ENSMUSG00000042514	Klhl14	0	0	0.0200755	0	0	0.0195453
ENSMUSG00000042515	Mum1l1	2.65453	3.98487	4.07725	1.5422	1.9194	0.717655
ENSMUSG00000042520	Ubap2l	49.7573	53.3714	57.046	52.0399	50.3516	63.973
ENSMUSG00000042523	Dnal1	3.374	2.70427	3.33907	4.42885	2.5229	2.52158
ENSMUSG00000042524	Sun2	21.6284	26.0376	17.5747	12.7559	12.7898	5.51683
ENSMUSG00000042525	4933428M09Rik	0	0	0	0	0	0
ENSMUSG00000042529	Kcnj12	0.0350479	0	0	0	0	1.23385
ENSMUSG00000042532	Golga7b	0.0278935	0	0	0.0409343	0	0
ENSMUSG00000042535	Gtpbp1	12.5278	11.4691	10.494	8.61992	9.9073	22.9529
ENSMUSG00000042540	Acot5	0.0669584	0.113741	0.0582029	0.022329	0.176079	0.113473
ENSMUSG00000042541	Shfm1	89.9839	107.658	85.2245	109.627	107.302	111.779
ENSMUSG00000042548	Asxl1	10.0404	10.2977	7.77203	5.6862	6.32461	12.4923
ENSMUSG00000042549	Gm16516	2.67904	4.25069	1.46689	1.27803	1.23081	3.7455
ENSMUSG00000042554	Zp3r	0	0	0	0	0	0
ENSMUSG00000042557	Sin3a	14.0776	10.8396	11.5201	7.45981	10.7185	35.2465
ENSMUSG00000042558	Adprhl2	13.0192	16.2833	14.0473	16.2004	18.7423	31.7988
ENSMUSG00000042564	Fam227a	0.221063	0.263586	0.574403	0.330697	0.180784	0.218577
ENSMUSG00000042567	Nek10	0.0586905	0.0620633	0	0.0861448	0	0
ENSMUSG00000042569	Dhrs7b	10.364	13.9428	14.9497	13.1335	13.1927	18.1179
ENSMUSG00000042570	Mier2	16.7788	19.1265	16.7148	12.3056	9.16907	19.1673
ENSMUSG00000042572	Ube2q1	31.5624	31.472	28.2752	33.949	33.8424	35.2999
ENSMUSG00000042579	4632404H12Rik	0.452899	0.508578	0.561496	0.45694	0.231155	0.661922
ENSMUSG00000042581	Thsd7b	0.0445103	0	0	0	0	0
ENSMUSG00000042589	Cux2	0.583997	0.293016	0.616467	1.30331	0.300184	1.47473
ENSMUSG00000042590	Ipo11	5.07169	6.13765	6.77978	5.35747	4.03868	21.5458
ENSMUSG00000042594	Sh2b3	14.7861	15.1056	11.5429	8.32261	8.34437	7.00781
ENSMUSG00000042595	Fam199x	0.825572	0.82425	0.871843	0.58574	0.444481	0.608751
ENSMUSG00000042596	Tfap2d	0	0	0	0	0	0
ENSMUSG00000042599	Jhdm1d	5.68135	3.61672	2.52145	1.53948	1.62167	1.08442
ENSMUSG00000042604	Kcna4	0.0639612	0.084477	0.0166999	0	0.0326435	0.418651
ENSMUSG00000042605	Atxn2	27.0166	31.2044	28.8739	36.5492	28.1931	31.9242
ENSMUSG00000042606	Hirip3	6.57743	10.3639	15.6929	5.11106	4.99515	111.487
ENSMUSG00000042607	Asb4	1.01864	1.57199	2.99632	1.50032	1.11641	0.145039
ENSMUSG00000042608	Stk40	11.892	13.6935	8.53892	9.92026	8.51002	20.823
ENSMUSG00000042613	Pbxip1	30.8168	34.0523	33.2986	34.4627	35.9932	4.95983
ENSMUSG00000042616	Oscp1	4.84636	7.56073	8.16152	9.37246	9.56484	9.31701
ENSMUSG00000042622	Maff	14.1117	13.568	3.52868	2.54331	4.84306	4.4898
ENSMUSG00000042625	Safb2	35.9197	34.671	33.2951	30.8649	35.7985	53.0568
ENSMUSG00000042626	Shc1	49.5297	60.6791	34.0647	49.4165	51.3542	40.6308
ENSMUSG00000042628	Zfyve1	11.503	12.6837	11.3646	11.8308	12.6606	8.9798
ENSMUSG00000042631	Xkr7	0	0	0	0	0	0.0296936
ENSMUSG00000042632	Pla2g6	5.01557	4.53713	6.5083	8.73042	9.30682	15.7956
ENSMUSG00000042638	Gucy2c	0	0	0.0209167	0.0293929	0	0.0814821
ENSMUSG00000042641	Rgsl1	0.775103	0.200999	0.126874	0.178414	0.0759436	0
ENSMUSG00000042642	Flad1	10.9426	10.869	5.7256	6.22622	6.404	11.4826
ENSMUSG00000042644	Itpr3	3.34384	3.82396	2.27041	1.70505	1.21163	7.23689
ENSMUSG00000042647	Acad12	2.22354	1.78173	1.3184	1.27599	1.56918	1.09696
ENSMUSG00000042650	Alkbh5	26.187	24.0101	23.9696	11.9275	10.6284	22.9556
ENSMUSG00000042655	Fam159b	0.0658367	0.139276	0.068666	0	0.13443	0
ENSMUSG00000042659	Arrdc4	18.9667	11.5038	10.7609	5.44487	7.04098	17.9875
ENSMUSG00000042660	Wdr55	11.0732	11.2334	11.5814	14.7639	11.2758	44.0326
ENSMUSG00000042662	Dusp15	0.140858	0	0.741487	0.829634	0.897165	0
ENSMUSG00000042670	Immp1l	3.2813	5.10744	5.58182	5.4548	3.25186	5.05389
ENSMUSG00000042671	Rgs8	0.137444	0.329646	0.042498	0.0597082	0.055372	0.154192
ENSMUSG00000042672	Dcst1	0.139213	0.257518	0.0720506	0.102153	0.0710549	0.0347926
ENSMUSG00000042675	Ypel3	131.367	136.624	54.0513	96.7203	199.618	41.946
ENSMUSG00000042677	Zc3h12a	11.8197	11.9528	15.6729	18.9465	30.1658	5.66163
ENSMUSG00000042678	Myo15	0.0351527	0	0	0	0	0.0578084
ENSMUSG00000042680	Garem	1.05723	1.29776	1.70494	1.50577	0.888703	0.995835
ENSMUSG00000042682	Selk	32.0558	36.8679	33.1624	45.0709	45.9074	12.2543
ENSMUSG00000042684	Npl	6.9893	11.2488	8.3367	10.6157	4.8397	9.73285
ENSMUSG00000042686	Jph1	0.366423	0.673327	0.465875	0.163647	0.0975699	0.194367
ENSMUSG00000042688	Mapk6	19.454	17.936	18.9956	19.4758	16.936	24.0418
ENSMUSG00000042694	Obfc1	10.473	12.876	15.1982	13.8746	10.6994	10.5026
ENSMUSG00000042699	Dhx9	20.9495	30.129	31.0672	20.458	16.4282	60.5195
ENSMUSG00000042700	Sipa1l1	9.78526	8.94305	8.38698	6.19058	6.92664	9.82491
ENSMUSG00000042705	Commd10	22.5923	22.2268	21.4246	15.9774	14.9273	46.1039
ENSMUSG00000042707	Dnali1	0.189535	0.0400716	0.0395657	0	0	0.0385411
ENSMUSG00000042708	Shcbp1l	0.0387254	0.0818975	0.105545	0.220849	0.0790582	0.196866
ENSMUSG00000042709	Atpaf2	18.9581	17.6234	16.8042	10.6845	12.5386	26.8667
ENSMUSG00000042712	Wbp5	142.985	166.056	179.261	204.658	206.083	132.508
ENSMUSG00000042717	Ppp1r3a	0	0	0	0	0	0
ENSMUSG00000042719	Naa25	14.4986	9.5235	8.12032	5.20142	5.51892	24.3445
ENSMUSG00000042724	Map3k9	0.232764	0.0670615	0.169469	0.0413996	0.0143988	1.90033
ENSMUSG00000042726	Trafd1	88.9373	50.158	55.406	56.6145	40.1381	6.9508
ENSMUSG00000042729	Wdr74	17.402	21.8757	13.2871	16.6732	18.4358	94.3937
ENSMUSG00000042734	Ttc9	1.3125	1.51363	1.95101	1.69276	0.649614	1.01095
ENSMUSG00000042737	Dpm3	82.1176	91.1923	82.27	91.364	99.7978	67.0793
ENSMUSG00000042742	B630005N14Rik	16.1485	10.7127	11.3658	8.17705	5.97321	5.70322
ENSMUSG00000042743	Sgtb	1.51974	1.55173	1.3269	1.73881	1.99831	2.41097
ENSMUSG00000042744	Gm15800	2.4714	1.79891	2.25145	1.42586	1.38464	1.52105
ENSMUSG00000042745	Id1	51.3892	68.9408	2.31423	6.11942	5.26941	19.9221
ENSMUSG00000042747	Krtcap2	250.199	337.658	284.995	364.467	330.481	186.486
ENSMUSG00000042750	Bex2	1.31198	1.7178	0.809391	1.19118	1.41015	57.0146
ENSMUSG00000042751	Nmnat2	0.35674	0.484638	2.07569	1.86961	1.35251	5.61313
ENSMUSG00000042757	Tmem108	1.61833	1.11047	0.85593	0.555158	1.02976	2.79924
ENSMUSG00000042759	Apobr	11.0783	10.5293	6.17023	6.42193	7.01567	2.46755
ENSMUSG00000042761	Mrap2	0	0	0	0	0	0.0430411
ENSMUSG00000042763	Maneal	0.0290211	0.12269	0.0605965	0.212947	0.118497	3.33419
ENSMUSG00000042766	Trim46	4.59922	7.78917	6.17456	6.40444	6.55701	0.822472
ENSMUSG00000042770	Hebp1	31.8983	36.3089	29.6311	35.1352	34.4283	15.6789
ENSMUSG00000042772	Smg7	7.08954	7.0091	7.55597	5.88696	5.69553	19.0608
ENSMUSG00000042774	Olfr1353	0	0	0	0	0	0
ENSMUSG00000042784	Muc1	0.999928	1.48525	0.936594	1.39562	1.53924	4.32501
ENSMUSG00000042787	Exog	4.69709	3.78765	4.85812	3.49217	3.54408	4.81507
ENSMUSG00000042788	Fam166b	0	0.0774111	0	0	0	0.708236
ENSMUSG00000042790	Rnf214	11.4262	11.4414	11.779	8.61946	8.76036	5.65263
ENSMUSG00000042793	Lgr6	0.0279929	0.06787	0.0223556	0.0410801	0.0874131	0.228596
ENSMUSG00000042796	Olfr1032	0	0	0	0	0	0
ENSMUSG00000042797	Aqp11	0.521096	0.275588	0.407625	0.191219	0.665002	2.25182
ENSMUSG00000042800	1700015E13Rik	0	0	0	0	0	0
ENSMUSG00000042801	Olfr769	0	0	0	0	0	0
ENSMUSG00000042804	Gpr153	32.7451	36.723	52.2057	37.8708	35.3659	1.06688
ENSMUSG00000042807	Hecw2	0.499048	0.751657	0.298013	1.17386	0.177472	0.398945
ENSMUSG00000042808	Gpx2	0	0	0	0	0	9.62509
ENSMUSG00000042810	Krba1	7.91068	6.58146	6.14208	5.4439	3.9125	9.78065
ENSMUSG00000042814	Mcts2	4.90266	5.97091	6.50958	9.17816	9.26187	24.6779
ENSMUSG00000042816	Gpr151	0	0.108001	0	0	0	0
ENSMUSG00000042817	Flt3	0.00132437	0	0.00117039	0	0	0.0046966
ENSMUSG00000042821	Snai1	134.488	154.271	65.4726	35.9784	46.5799	2.22535
ENSMUSG00000042826	Fgf11	5.89738	2.64275	3.85425	0.98593	1.37713	2.19487
ENSMUSG00000042828	Trim72	0.0651915	0	0	0	0.13309	0.431009
ENSMUSG00000042831	Alkbh6	21.7705	21.4575	17.8719	19.0478	21.2221	51.1279
ENSMUSG00000042834	Nrep	25.0691	18.4535	54.342	84.9435	125.944	4.55518
ENSMUSG00000042842	Serpinb6b	4.70021	3.40411	2.01723	4.06972	3.34372	0.0163294
ENSMUSG00000042845	Wfdc12	0.126357	0.133828	0	0.371067	0.258067	0
ENSMUSG00000042846	Lrrtm3	1.2196	1.87648	1.12897	1.15475	1.71233	0
ENSMUSG00000042848	Vmn1r226	0	0	0	0	0	0
ENSMUSG00000042849	Olfr1414	0	0	0	0	0	0
ENSMUSG00000042851	Zc3h6	2.75	2.0533	2.30161	1.6025	1.70388	0.309855
ENSMUSG00000042854	Trp53rk	4.00422	3.80511	3.23288	2.82456	3.81745	6.0322
ENSMUSG00000042857	Gm9776	1.53042	1.81262	1.34994	1.16168	1.34673	0.32193
ENSMUSG00000042861	Kcna10	0	0	0	0	0	0
ENSMUSG00000042863	Olfr1026	0	0	0	0	0	0
ENSMUSG00000042869	Olfr1370	0	0	0	0	0	0
ENSMUSG00000042870	Tom1	3.51358	3.95541	3.11746	4.97599	4.91376	6.18017
ENSMUSG00000042873	Lhfpl4	0.0643812	0.18707	0.0336189	0.0472373	0	0.163639
ENSMUSG00000042874	D930007J09Rik	1.88285e-06	5.38727e-06	1.50446e-06	4.85732e-06	3.10961e-06	8.43209e-07
ENSMUSG00000042888	1700110M21Rik	0	0	0	0	0	0
ENSMUSG00000042894	Olfr1260	0	0	0.38825	1.05175	1.83171	0
ENSMUSG00000042895	Abra	0.234352	0	0.0489095	0	0	0.0476552
ENSMUSG00000042901	Aida	20.4369	19.9928	15.9518	17.2669	13.3908	6.4638
ENSMUSG00000042903	Foxo4	8.49086	8.76074	7.14418	7.00696	6.82653	11.3323
ENSMUSG00000042909	Olfr648	0	0	0	0	0	0
ENSMUSG00000042918	Mamstr	3.54285	2.52031	4.16447	3.21507	3.62158	0.763655
ENSMUSG00000042938	Gm14117	7.8631	9.40375	7.24779	9.88364	6.35406	15.4738
ENSMUSG00000042940	9230106D20Rik	0	0	0	0	0	0
ENSMUSG00000042942	Greb1l	0.791482	0.595393	1.62935	1.74224	0.51131	0.299631
ENSMUSG00000042943	4922501L14Rik	0	0	0	0	0	0
ENSMUSG00000042961	Egflam	0.583247	0.185071	0.0182584	0	0.0714635	0.0355918
ENSMUSG00000042962	Gm5436	51.6742	65.19	65.7647	71.5607	58.2132	135.083
ENSMUSG00000042976	9930038B18Rik	0.019989	0	0	0	0	0
ENSMUSG00000042978	Sbk1	3.0555	3.40802	6.14531	3.57042	2.73383	20.5183
ENSMUSG00000042985	Upk3b	0.375724	0.649877	1.28358	1.40357	6.62479	0.0347279
ENSMUSG00000042988	Notum	0.880179	1.22754	0.0618645	0.694652	0.242182	26.3968
ENSMUSG00000042992	Loh12cr1	7.55096	8.13287	8.13913	8.16556	11.0033	6.3381
ENSMUSG00000042993	Ifnk	0	0	0	0	0	0.122192
ENSMUSG00000042997	Nhlrc3	13.6105	8.22108	6.81083	6.60276	5.76093	2.9168
ENSMUSG00000043003	Rasef	0	0	0	0	0	0
ENSMUSG00000043004	Gng2	35.0073	29.2396	23.1341	21.0229	19.8211	18.9754
ENSMUSG00000043008	Klhl6	1.97851	1.77229	1.51401	1.82088	1.64353	0
ENSMUSG00000043013	Onecut1	0	0	0	0	0	0.0198479
ENSMUSG00000043015	Tmem194b	0.964904	1.18962	1.48731	0.606848	0.375212	3.36349
ENSMUSG00000043017	Ptgir	1.91251	1.53401	1.53203	2.68244	2.37393	0
ENSMUSG00000043019	Edem3	9.88785	10.3859	10.238	8.97994	7.30603	3.84851
ENSMUSG00000043020	Wdr63	0.127452	0	0	0	0.0503295	0.368406
ENSMUSG00000043024	Gm16433	10.1045	12.3257	9.05387	8.1889	10.26	37.7666
ENSMUSG00000043029	Trpv3	0	0.0137712	0	0.0191265	0	0.0132517
ENSMUSG00000043036	Ccdc63	0.272894	1.12945	0	0	0	1.07658
ENSMUSG00000043050	Tnp2	0	0	0	0	0	0
ENSMUSG00000043051	Disc1	0.275759	0.471406	0.453749	0.146395	0.24581	0.611958
ENSMUSG00000043059	Zfp513	15.1162	16.2121	13.1897	16.8415	16.4553	14.0718
ENSMUSG00000043060	Fscb	0	0	0	0	0	0
ENSMUSG00000043061	Tmem18	6.9568	8.53539	9.85152	8.64455	7.83592	9.72881
ENSMUSG00000043065	Spice1	8.37494	10.9744	9.62425	6.55775	5.97906	13.5596
ENSMUSG00000043066	Vmn1r66	0	0	0	0	0	0
ENSMUSG00000043067	Dpy19l1	12.3778	15.0883	16.8095	26.6349	29.5718	12.2246
ENSMUSG00000043068	Fam89a	0.327717	0.277309	0.273442	0.0962065	0.13383	0.933004
ENSMUSG00000043073	Usp17le	0	0	0	0	0	0.0173928
ENSMUSG00000043079	Synpo	28.5442	32.5752	31.3604	25.3259	32.2977	0.488774
ENSMUSG00000043085	Tmem82	0.436703	0.414925	0.705251	0.389449	0.49463	9.72957
ENSMUSG00000043087	Olfr855	0	0	0	0	0	0
ENSMUSG00000043088	Il17re	0.34488	0.0567325	0.140173	0.063287	0.440286	0.0881677
ENSMUSG00000043089	Mmp1a	0	0	0	0	0	0
ENSMUSG00000043090	Zfp866	6.94281	6.89621	6.22137	6.67534	6.00541	7.79882
ENSMUSG00000043091	Tuba1c	109.591	150.988	256.486	117.764	105.863	356.65
ENSMUSG00000043099	Hic1	3.36091	5.71413	11.4896	17.4476	20.9138	0.317819
ENSMUSG00000043102	Qrfp	0.0268981	0	0.0842503	0	0.0549138	0.0273476
ENSMUSG00000043110	Lrrn4	0.02088	0.110321	0.152626	0.214485	1.83294	0.80669
ENSMUSG00000043119	Olfr448	0	0	0	0	0	0
ENSMUSG00000043122	A530016L24Rik	0.451532	0.763576	0.0628519	0	0.0614557	0
ENSMUSG00000043126	D830039M14Rik	0.245132	0.0518383	0.0511564	0.0719557	0.100098	0
ENSMUSG00000043131	Mob1a	52.3002	49.7066	40.2445	35.9241	31.0544	22.011
ENSMUSG00000043140	Tmem186	3.84615	4.15667	4.4079	3.94679	4.25079	8.6735
ENSMUSG00000043144	Aqp6	0	0	0	0	0	0
ENSMUSG00000043145	Gm11292	0.196616	0	0	0	0	0
ENSMUSG00000043153	Ispd	0.8115	0.955726	1.41833	1.12373	0.873342	0.25968
ENSMUSG00000043154	Ppp2r3a	4.60488	4.54019	3.35046	2.6956	3.12522	1.39265
ENSMUSG00000043155	Hpdl	0.260964	0.0551901	0.217823	0	0.106565	9.76438
ENSMUSG00000043157	Arl11	11.4103	9.41216	6.96354	6.86653	4.89248	1.21817
ENSMUSG00000043162	Pyurf	4.78659	7.43797	6.67346	7.19217	5.97096	3.84622
ENSMUSG00000043164	Tmem212	0	0	0	0	0	0
ENSMUSG00000043165	Lor	0.139456	0.0982974	0	0	0.0949091	0
ENSMUSG00000043168	4930426D05Rik	0	0	0	0	0	0
ENSMUSG00000043177	Gm11993	11.7735	12.8223	12.2442	10.3225	7.83783	38.2027
ENSMUSG00000043183	Simc1	3.98655	4.38739	2.70634	3.51444	3.02139	1.88724
ENSMUSG00000043190	Rfesd	4.80424	3.28365	2.64461	2.75323	2.91444	1.46714
ENSMUSG00000043192	Gm1840	175.772	148.7	212.266	71.9308	66.6465	299.704
ENSMUSG00000043207	Zmpste24	21.2366	28.0834	23.9157	23.1252	20.9172	11.0755
ENSMUSG00000043219	Hoxa6	2.19949	2.32559	1.79619	1.68426	1.07387	0
ENSMUSG00000043223	Gm4835	6.454	6.91579	5.22091	7.64321	10.333	4.43163
ENSMUSG00000043226	Olfr1009	0	0	0	0	0	0
ENSMUSG00000043230	Fam124b	0	0	0	0.0405412	0	0
ENSMUSG00000043241	Upf2	8.87423	9.55296	10.5161	12.2683	12.857	13.6112
ENSMUSG00000043243	Fam129c	2.58473	2.29322	0.941393	1.51199	1.56156	2.37968
ENSMUSG00000043251	Exoc3l	0.319182	0.202419	0.266562	0.187367	0.325819	3.37499
ENSMUSG00000043252	Tmem64	9.3957	12.2013	32.148	28.3946	28.2684	3.10624
ENSMUSG00000043257	Pigv	7.15486	6.11384	5.74094	7.22929	4.85192	6.66831
ENSMUSG00000043259	Fam13c	13.038	18.4792	7.65473	6.11513	6.39829	2.82541
ENSMUSG00000043262	Uevld	2.88312	2.96919	2.73477	1.32951	1.10344	2.5542
ENSMUSG00000043263	Pyhin1	20.2341	3.21646	1.27441	2.41159	0.40138	0
ENSMUSG00000043267	Olfr1031	0	0	0	0	0	0
ENSMUSG00000043274	Olfr1123	0	0	0	0	0	0
ENSMUSG00000043279	Trim56	5.88776	4.48345	4.82575	4.09735	3.40362	0.510177
ENSMUSG00000043282	Gm5531	0	0	0	0	0	0.154629
ENSMUSG00000043284	Tmem11	27.9901	28.4389	21.3013	26.0053	26.9826	63.7811
ENSMUSG00000043286	Pnpla1	0	0.0090564	0	0	0.0174975	0.0871409
ENSMUSG00000043289	Mei4	0.0512828	0.0812952	0.0803167	0.0376288	0.0523478	0.912441
ENSMUSG00000043290	Zfp784	2.10896	3.17298	2.25384	1.1568	2.01722	0.389266
ENSMUSG00000043295	Gm16373	10.1989	14.2885	13.085	27.1369	67.1902	18.779
ENSMUSG00000043298	Smco3	0.751306	0.528096	0.346318	0.732941	0.331066	0
ENSMUSG00000043300	B3galnt1	32.3781	28.1766	19.9955	22.2432	22.504	2.32016
ENSMUSG00000043301	Kcnj6	0	0	0	0	0	0.0258445
ENSMUSG00000043308	Vmn1r75	0	0	0	0	0	0
ENSMUSG00000043310	Olfr571	0	0	0	0	0	0
ENSMUSG00000043311	D17H6S53E	6.97837	5.39795	6.95552	7.77555	8.73796	2.7646
ENSMUSG00000043312	Olfr131	0	0	0	0	0	0
ENSMUSG00000043313	Pcdhb19	0.581207	1.05263	1.1459	0.870996	1.11075	0
ENSMUSG00000043314	Olfr30	0	0	0	0	0	0
ENSMUSG00000043319	Cox8c	0	0	0	0	0	0.264115
ENSMUSG00000043323	Fbrsl1	6.51376	5.95278	7.0564	6.127	6.69197	11.6441
ENSMUSG00000043329	Gm8849	5.7387	8.64172	7.77647	4.59362	6.69532	24.6546
ENSMUSG00000043331	Olfr975	0	0	0	0	0	0
ENSMUSG00000043333	Rhbdl2	0.128678	0	1.00355	0.631367	0	1.30324
ENSMUSG00000043336	Filip1l	15.3568	18.8213	13.8776	17.0354	16.2901	0.293298
ENSMUSG00000043340	6530409C15Rik	0.548954	0.0563512	0.886362	0.156429	0.560575	0.19002
ENSMUSG00000043342	Hoxd9	1.88468	1.9532	1.27289	1.46433	3.0179	0.0375727
ENSMUSG00000043346	Gm6741	3.622	4.07048	5.32936	3.84494	4.75432	7.95743
ENSMUSG00000043354	Olfr577	0	0	0	0	0	0
ENSMUSG00000043357	Olfr187	0	0	0	0	0	0
ENSMUSG00000043366	Olfr78	0.156005	0.0319325	0.0315412	0	0	0
ENSMUSG00000043372	Hexim2	3.58626	3.45599	3.59459	1.98542	2.73389	6.85821
ENSMUSG00000043383	Olfr1342	0	0	0	0	0	0
ENSMUSG00000043384	Gprasp1	9.33956	11.3886	9.391	7.68787	6.37731	11.9188
ENSMUSG00000043385	Olfr267	0	0	0	0	0	0
ENSMUSG00000043388	Tmem130	0	0.0297559	0.0587883	0	0	0.200375
ENSMUSG00000043391	2510009E07Rik	9.68987	8.69064	13.0558	9.50831	7.39913	0.752027
ENSMUSG00000043398	Gpr135	0.124538	0.790311	0.909316	0.548391	0.508572	0.886388
ENSMUSG00000043410	Hfm1	0	0	0	0	0	0.176224
ENSMUSG00000043411	Usp48	21.6323	26.2218	24.5578	23.7284	30.1447	96.3308
ENSMUSG00000043415	Otud1	4.94251	3.82651	1.18311	0.554399	1.73532	1.72839
ENSMUSG00000043418	Lrit2	0	0	0	0	0.058012	0
ENSMUSG00000043419	A030009H04Rik	2.25916	2.22354	2.47996	2.11511	1.93116	1.14853
ENSMUSG00000043421	Hilpda	48.8401	29.1993	30.4049	16.1462	12.7525	12.0364
ENSMUSG00000043424	Eif3j2	16.3531	21.0739	15.8811	16.751	14.5012	38.493
ENSMUSG00000043429	4922505E12Rik	0	0	0	0	0	0
ENSMUSG00000043430	Psapl1	0	0	0	0	0	0.031749
ENSMUSG00000043432	Leng9	4.51947	4.77869	3.43434	2.5956	4.21256	0.849107
ENSMUSG00000043439	E130012A19Rik	0.621169	1.27671	0.972614	1.16484	0.775001	179.45
ENSMUSG00000043441	Gpr149	0.0547576	0	0	0	0	0.0185572
ENSMUSG00000043445	Pgp	29.363	29.8603	42.463	22.0057	24.1283	68.3213
ENSMUSG00000043448	Gjc2	0.111607	0	0.0776471	0.109176	0.151877	0
ENSMUSG00000043453	Magea10	0	0	0	0	0	0
ENSMUSG00000043456	Zfp536	0.0313201	0.0561902	0.0326963	0	0	0.756804
ENSMUSG00000043458	Pcdhb12	0.362391	1.03953	1.16214	1.00664	1.00406	0
ENSMUSG00000043460	Elfn2	0	0	0	0	0	0
ENSMUSG00000043461	Sptssb	0	0	0	0	0	0
ENSMUSG00000043463	Rab9b	0	0	0	0	0.0396434	0
ENSMUSG00000043467	Zbtb37	1.64829	1.32939	2.01853	1.80275	0.66614	0.905764
ENSMUSG00000043468	Adam30	0	0	0	0	0	0
ENSMUSG00000043472	Lce3d	0	0	0	0	0	0
ENSMUSG00000043483	Gm6863	347.579	435.294	335.809	384.023	352.458	1025.2
ENSMUSG00000043484	Gm5867	12.1946	13.5196	10.2769	10.8554	6.41666	6.20096
ENSMUSG00000043485	Krt34	0	0	0	0	0	0
ENSMUSG00000043487	Acot6	1.63996	1.86075	2.08093	1.93374	1.53891	0.198912
ENSMUSG00000043488	Gm9783	3.50541e-30	2.73118e-79	0	4.99325e-194	5.72769e-80	2.54283e-46
ENSMUSG00000043496	Tril	0.65533	0.662293	0.669562	0.836207	0.465328	0.057936
ENSMUSG00000043498	9330132A10Rik	0.249639	0.21983	0.347577	0.274752	0.424697	0.0211506
ENSMUSG00000043501	Lgals2	0.185232	0.392862	0	0	0.378402	0
ENSMUSG00000043505	Gimap5	0	0	0	0	0	0
ENSMUSG00000043510	Hscb	20.9176	15.1677	15.1107	23.8574	21.8687	31.0247
ENSMUSG00000043518	Rai2	0.447483	0.820111	0.583864	0.492538	0.829698	0
ENSMUSG00000043522	A430060F13Rik	0	0	0	0	0.807201	0
ENSMUSG00000043529	Olfr266	0	0	0	0	0	0
ENSMUSG00000043531	Sorcs1	0.996962	1.14401	1.26651	1.54919	2.99144	0
ENSMUSG00000043535	Setx	3.59156	3.13575	3.63741	2.17932	1.69774	9.98536
ENSMUSG00000043537	Vmn1r225	0	0	0	0	0	0
ENSMUSG00000043541	Casc1	0.429943	0.304939	0.289108	0.180992	0.927384	0.0628502
ENSMUSG00000043542	Zc2hc1a	12.9298	14.0808	9.02886	9.33381	8.38806	5.92383
ENSMUSG00000043549	4932442L08Rik	0	0	0	0	0	0.027228
ENSMUSG00000043556	Fbxl7	2.42648	4.18256	3.61762	3.44933	2.45768	0.116559
ENSMUSG00000043557	Mdga1	3.68484	5.9905	4.84053	6.31188	4.59486	2.35205
ENSMUSG00000043569	4930412D23Rik	0	0	0	0	0	0.12042
ENSMUSG00000043572	Pars2	2.89854	3.1642	3.27891	1.94461	2.02816	7.9185
ENSMUSG00000043583	4930470P17Rik	0	0	0	0	0	0
ENSMUSG00000043587	Acpl2	14.1933	15.9943	18.1423	11.5274	14.5312	1.66986
ENSMUSG00000043592	Unc5cl	0	0	0	0	0	0.557188
ENSMUSG00000043602	Zfp3	0.866097	1.33176	1.64356	1.90665	0.723381	1.24083
ENSMUSG00000043605	Olfr13	0	0	0	0	0	0
ENSMUSG00000043613	Mmp3	75.3189	117.201	116.831	472.499	1049.35	2.88835
ENSMUSG00000043614	Vps37d	6.87597	8.25266	6.90946	7.36325	9.44731	2.47699
ENSMUSG00000043618	Eif5al3-ps	41.9197	49.8738	47.8038	43.3345	29.449	148.011
ENSMUSG00000043621	Ubxn10	0	0	0	0	0	1.07699
ENSMUSG00000043623	4933412A08Rik	0.0779497	0.0871658	1.2497e-07	1.88587e-07	1.71879e-07	0.0711821
ENSMUSG00000043629	1700019D03Rik	0	0	0.0227601	0.0319867	0.0444959	10.7446
ENSMUSG00000043631	Ecm2	2.86335	3.03721	2.97867	2.41013	2.33821	0
ENSMUSG00000043633	Fam221b	24.7437	31.1871	24.3561	38.0433	41.6659	19.4737
ENSMUSG00000043635	Adamts3	2.89737	2.74541	1.12321	0.905639	0.711247	0.050603
ENSMUSG00000043639	Rbm20	0.21455	0.347658	0.845757	0.24832	0.638127	0.18396
ENSMUSG00000043644	0610009L18Rik	1.38101	4.02632	2.33388	2.53537	4.23158	0.877786
ENSMUSG00000043648	Pld6	0.389614	0.510915	0.147578	0.142996	0.192496	5.35419
ENSMUSG00000043659	Npsr1	0	0	0.0213434	0	0	0
ENSMUSG00000043661	Gm9785	0	0	0.191136	0	0	0
ENSMUSG00000043664	Tmem221	5.46356	1.9644	1.48202	2.32554	1.4502	0.111103
ENSMUSG00000043668	Tox3	0.5613	0.0982791	0.0242768	0.0341189	0	0.68551
ENSMUSG00000043670	Diras1	0.0532895	0	0.0278191	0.0782029	0.108793	0.357527
ENSMUSG00000043671	Dpy19l3	5.4791	10.2028	10.5046	6.75825	9.29537	3.80153
ENSMUSG00000043673	Kcns3	0.0274594	0.058054	0.224176	0.120924	0.112141	0.545762
ENSMUSG00000043681	Fam25c	0	0	0	0	0	100.864
