Gene ID	Symbol	MEF	Day1	Day2	Day3	Day4	Day5	Day6	Day7	Day8	IPS	ES
ENSMUSG00000044894	Uqcrq	82.2957	263.979	285.089	360.34	376.428	300.786	219.942	152.18	160.235	286.605	140.278
ENSMUSG00000044897	Olfr821	0	0	0	0	0	0	0	0	0.0679437	0	0
ENSMUSG00000044899	Olfr649	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044903	Psg22	0	0	0	0	0	0	0	0.0253935	0	0	0
ENSMUSG00000044906	4930503L19Rik	8.41066	3.2711	4.41423	5.28263	4.02434	7.00074	7.89321	7.43755	8.15384	12.4631	5.25557
ENSMUSG00000044912	Syt16	0.380241	0.0448598	0.0317706	0	0	0.00842709	0	0.00851173	0.0204069	0.119838	0.0349351
ENSMUSG00000044916	1700029I15Rik	0.362327	0.0993865	0.18642	0.110562	0.0877126	0	0	0.264572	0.211885	0.0996717	0.456018
ENSMUSG00000044921	Rassf9	1.26027	0.798025	0.589154	0.423269	0.0778452	0.219363	0.214044	0.0221577	0.0265634	0.126743	0.147743
ENSMUSG00000044923	Olfr1030	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044927	H1fx	5.86894	4.61701	7.99746	6.5636	8.30989	5.1869	4.76046	8.47354	7.76177	7.94724	1.05771
ENSMUSG00000044933	Sstr3	0	0.0050421	0	0	0	0	0	0	0.0275232	0.0252543	0.0176756
ENSMUSG00000044934	Zfp367	6.19163	7.4187	5.78926	4.94473	8.58578	6.34023	7.1611	8.29653	7.61093	9.55338	6.81504
ENSMUSG00000044937	BC030307	0.143104	0.250521	0.437401	0.638177	0.50174	0.918181	0.807504	0.718222	0.419135	0.598558	0.549445
ENSMUSG00000044938	Klhl31	0.0519021	0	0.00318383	0.00334144	0	0.00337699	0.00823346	0.00341058	0.0081757	0.0060014	0.00350142
ENSMUSG00000044948	Wdr96	0.629316	0.527625	1.41531	1.31467	6.92601	6.34626	5.0529	1.6937	1.06721	4.96432	1.53898
ENSMUSG00000044949	Ubtd2	13.438	11.1833	11.2391	10.0028	5.48951	8.55902	6.82172	3.43858	3.75464	5.10554	2.51004
ENSMUSG00000044950	Pwwp2a	10.355	14.485	18.0485	18.2066	18.9825	27.0971	27.3258	27.9498	24.5234	19.9418	18.5071
ENSMUSG00000044951	Mylk4	1.07176	0.00380907	0	0.000980964	0.00184212	0.027479	0.0343833	0.0278959	0.0167522	0.0122408	0.00809457
ENSMUSG00000044952	Kctd21	2.72614	0.799827	0.720121	0.483826	0.0852396	0.840409	0.680096	1.40444	1.51703	1.65679	1.46495
ENSMUSG00000044957	Pp2d1	0.163997	0.0843145	0.0978407	0.0467203	0.252223	0.108264	0.0746406	0.147699	0.171025	0.10428	0.128505
ENSMUSG00000044966	Fbxo48	0.82525	0.630903	0.901342	0.531094	0.409913	1.29223	1.40938	1.5935	1.11538	1.59295	0.65708
ENSMUSG00000044968	Napepld	1.09187	0.849232	1.31419	1.48271	1.72084	3.94395	4.50289	5.30082	8.0777	9.93691	5.80567
ENSMUSG00000044976	Wdr72	0.0914472	0.0708041	0.0456302	0.0239689	0.0303842	0.0120983	0.0293908	0.034334	0.0308941	0.215994	0
ENSMUSG00000044982	Sft2d3	1.91672	1.47888	1.30417	1.32912	0.697577	1.92584	1.62813	1.937	2.43952	2.01368	1.87018
ENSMUSG00000044985	Olfr124	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044986	Tst	1.18684	39.8055	43.2482	28.813	19.0329	35.3747	28.3761	17.4773	21.9619	17.7025	9.24944
ENSMUSG00000044988	Ucn3	0	0.652565	0.877426	1.13184	4.10643	1.30722	1.4953	0.0660273	0	0	0
ENSMUSG00000044991	1110034G24Rik	3.18916	3.54118	3.44528	4.04034	3.15946	6.58643	7.55012	6.75821	7.86395	8.73643	15.154
ENSMUSG00000044994	Olfr1426	0.00730714	0.00421142	0	0	0	0	0	0	0.00862156	0	0
ENSMUSG00000044997	E130304I02Rik	0	0.073347	1.08E-93	0	0.278418	1.33E-85	0	0	0	1.17E-58	0
ENSMUSG00000045004	Spata21	0.0445184	0.0383417	0.00854609	0.0427141	0.00919567	0.0858311	0.0221166	0.0274767	0.118221	0.0564162	0.264995
ENSMUSG00000045005	Fzd5	3.32399	6.01533	7.98219	7.16347	8.10796	10.6703	9.87294	11.9525	14.6796	18.0999	9.98525
ENSMUSG00000045007	Tubg2	2.17038	1.5048	1.51899	1.72595	1.59311	2.3991	2.26973	1.5842	0.766992	0.239863	0.454204
ENSMUSG00000045008	9030612E09Rik	0.0389487	0.0561311	0	0.0125187	0.0256502	0	0	0	0.0459636	0.0337396	0.013107
ENSMUSG00000045009	Prrt3	0.0279503	0.0423268	0.0706702	0.0404646	0.00691358	0.0340788	0.0415536	0.089492	0.354828	1.01762	0.233138
ENSMUSG00000045010	Gm4779	1.9379	1.89485	1.44928	1.75095	1.35581	4.36665	10.1078	9.82695	8.59732	18.7611	13.1173
ENSMUSG00000045013	Olfr711	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045019	Acer1	0.00969995	0.0251729	0.0356522	0.252665	0.134265	0.160774	0.288344	0.0668673	0.0916107	0.00840588	0.0686041
ENSMUSG00000045022	1700024P04Rik	0	0	0	0	0	0.0700625	0	0.0708484	0.0850739	0.124898	0
ENSMUSG00000045027	Prss22	0.761753	0.0493633	0	0	0	0	0	0.0749167	0.0898316	0.0659409	0.0191972
ENSMUSG00000045030	Olfr1443	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045031	Cetn4	0.876424	0.321123	0.15774	0.223374	0.430059	0.680948	0.771204	0.655386	0.438231	0.514646	0.751005
ENSMUSG00000045034	Ankrd34b	0.0968466	0.0346497	0.0249573	0.109993	0.0620228	0.133389	0.1293	0.202274	0.127842	0.148173	0.0460927
ENSMUSG00000045036	Tmem232	0.00905788	0	0.00832426	0	0	0.00883223	0	0.00892103	0.0320895	0.0785236	0.0274659
ENSMUSG00000045038	Prkce	2.05412	1.82414	1.88969	1.56362	1.93409	2.00369	1.64596	0.771664	0.433416	0.505298	0.196536
ENSMUSG00000045039	Megf8	16.9111	5.81733	6.85303	6.73562	5.26962	8.19181	7.53348	9.33848	8.36332	7.71314	3.66821
ENSMUSG00000045045	Lrfn4	14.7876	19.2941	16.8233	14.038	5.73784	6.32837	4.80797	2.4148	3.57086	7.11916	0.534658
ENSMUSG00000045048	Gm9795	0.784824	0.541838	0.744278	0.864714	0.519422	0.901566	0.541977	0.826868	0.773221	1.19686	0.80365
ENSMUSG00000045052	Prlhr	0.0156498	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045053	Kcng3	0.0412401	0.0297396	0.0126394	0.0265359	0.0204023	0.0201134	0.0408748	0.0135432	0.0730533	0.0297917	0.0625455
ENSMUSG00000045055	Rpsa-ps2	194.372	228.219	232.579	245.511	269.118	247.63	276.192	248.147	257.297	204.9	237.954
ENSMUSG00000045062	Pcdhb7	0.305219	0.0397622	0.00603555	0.0253422	0	0	0.00780708	0.0129339	0	0.0113805	0.0298668
ENSMUSG00000045064	Zc2hc1c	0.390889	0.166971	0.233471	0.171538	0.130657	0.252613	0.326098	0.510266	0.587636	0.38734	0.45188
ENSMUSG00000045065	9930022D16Rik	0	0.00747369	0.00793951	0	0	0	0	0.00850837	0	0.00748689	0
ENSMUSG00000045071	E130308A19Rik	1.36094	0.613573	0.829029	0.893169	1.13375	1.36098	1.503	1.55697	1.58483	2.54847	1.42669
ENSMUSG00000045075	Gm9796	0.115903	0.0273414	0	0.0101638	0.0104153	0	0.0125276	0.0207504	0.0124379	0.00913007	0.0851502
ENSMUSG00000045078	Rnf216	9.94743	12.4745	11.7426	9.15331	11.2366	11.2484	10.9715	9.92998	12.4854	17.7943	9.04924
ENSMUSG00000045083	Lingo2	0.224121	0.0409077	0.0145066	0	0	0	0	0.0214755	0.0269184	0.00846167	0
ENSMUSG00000045087	S1pr5	0.131653	0.0650803	1.24437	1.9234	1.47842	0.375927	0.335456	0.0740894	0.0555102	0.0733453	0.0760161
ENSMUSG00000045091	Aqp12	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045092	S1pr1	17.4897	9.04158	5.64106	3.3269	2.66	1.35237	0.865534	0.452793	0.560863	1.1355	0.0464652
ENSMUSG00000045094	Arhgef37	0.243013	0.0494793	0.0328567	0.0137965	0.0212144	0.0209146	0.0255023	0.0704136	0.016881	0.148698	0.09394
ENSMUSG00000045095	Magi1	3.90318	3.74382	4.82656	3.11577	2.26789	2.7619	2.1873	3.69654	3.44473	3.75337	2.7615
ENSMUSG00000045098	Suv420h1	5.65274	6.75159	7.03606	6.58032	4.21353	6.09583	6.98829	10.8764	13.7592	13.9042	10.7163
ENSMUSG00000045100	Slc25a26	1.50781	5.77864	5.16346	5.63827	3.27723	5.58784	4.60043	4.21697	6.73972	6.54923	6.81919
ENSMUSG00000045102	Poln	0.265066	0.0764481	0.147668	0.0310046	0.0715055	0.109669	0.181495	0.205714	0.180204	0.118355	0.170499
ENSMUSG00000045103	Dmd	4.94796	6.02942	8.69445	8.66028	11.4217	17.2744	17.0953	29.9235	22.477	25.9335	11.9237
ENSMUSG00000045104	Gm5514	15.2656	6.56235	6.08428	6.67935	11.3569	8.04101	5.88214	16.9475	24.8836	35.9727	44.4621
ENSMUSG00000045106	Ccdc73	7.48999	2.91571	1.23486	1.85619	3.74104	1.49469	3.01447	3.64694	3.24679	2.98994	4.07212
ENSMUSG00000045107	Saysd1	2.80646	7.22195	5.81097	5.91715	1.56565	4.89862	3.88888	2.74831	2.13149	2.81633	2.8143
ENSMUSG00000045109	Krtap4-7	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045110	Rassf8	6.67147	3.18713	1.90687	1.9236	0.655012	0.626354	0.662621	0.434633	0.610111	0.537879	0.837481
ENSMUSG00000045111	Taar6	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045114	Prrt2	1.21895	0.188727	1.02489	0.674233	1.6984	0.483024	0.541611	0.239596	0.180428	0.199146	0.0923548
ENSMUSG00000045126	Olfr1445	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045128	Rpl18a	72.2697	107.618	116.918	117.02	127.24	104.223	113.349	114.238	115.211	91.9941	97.1768
ENSMUSG00000045132	Olfr620	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045136	Tubb2b	87.3413	61.253	130.617	173.53	119.964	124.602	134.183	144.428	172.017	159.15	125.001
ENSMUSG00000045140	Pigw	1.31773	4.12079	4.41591	4.62066	1.81838	4.06355	4.8311	3.03888	2.64564	2.70947	2.80085
ENSMUSG00000045148	Olfr1255	0	0	0	0	0	0	0	0	0	0.0124685	0
ENSMUSG00000045149	Gm8946	3.26617	0.908727	1.67058	1.43164	1.35716	2.73461	2.05769	4.03044	2.45329	2.43357	1.01931
ENSMUSG00000045150	Olfr1161	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045160	Bola3	27.5612	51.2455	59.0439	73.928	47.3563	50.4263	37.8743	25.5207	22.9947	29.9194	44.1746
ENSMUSG00000045165	AI467606	5.23063	2.7551	2.46499	1.59665	0.396558	2.83598	3.23564	6.30968	8.45273	14.0503	8.4727
ENSMUSG00000045174	Amer3	0.0157109	0.00906562	0	0	0	0	0	0.00516065	0	0	0.00529713
ENSMUSG00000045176	2310047M10Rik	8.62061	7.84233	6.89207	5.79428	5.34195	4.65222	4.97642	5.03359	4.53205	4.21708	3.49967
ENSMUSG00000045178	4933411O13Rik	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045179	Sox3	0.13911	0.0601541	0	0.0670826	0.114558	0	0.0689078	0.0114131	0.0820953	0.371617	0.421462
ENSMUSG00000045180	Shroom2	2.80374	3.7468	4.26474	2.96863	2.50255	4.04347	3.3909	4.12062	4.93196	4.24767	3.17186
ENSMUSG00000045193	Cirbp	27.1733	15.97	15.7726	18.6044	21.3375	25.7182	27.7109	42.3958	50.4393	35.1308	26.427
ENSMUSG00000045201	Lrrc3b	0.175743	0.0455621	0	0.0169329	0	0	0	0.0725389	0.017394	0.0638532	0.177222
ENSMUSG00000045202	Olfr123	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045204	Olfr835	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045205	Dpy19l4	5.91071	3.23119	3.65101	2.28306	2.3256	3.39949	3.35029	3.68507	3.90925	4.39421	2.2402
ENSMUSG00000045210	Vcpip1	3.69243	3.20766	3.54669	3.05292	3.37243	4.19982	4.59118	4.54492	3.90998	5.19332	3.11367
ENSMUSG00000045211	Nudt18	5.62814	2.10008	2.53812	1.46621	1.89732	2.65037	2.8643	3.93621	2.92791	2.38745	1.44863
ENSMUSG00000045215	Asxl3	1.10581	0.455325	0.444863	0.392145	0.095765	0.249115	0.11962	0.0876731	0.109648	0.291768	0.172218
ENSMUSG00000045216	Hs6st1	30.051	23.7114	24.4293	24.3388	8.06924	17.9621	19.6626	36.5782	37.7137	29.5184	18.0551
ENSMUSG00000045217	Ppp1r2-ps9	0	0	0	0	0.0611723	0	0	0	0	0	0
ENSMUSG00000045225	Olfr1152	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045231	BC106179	0.106981	0.0538286	0.0397839	0.0182574	0	0	0	2.01E-43	0	0.019182	0.0111884
ENSMUSG00000045232	Rln3	0.0476211	0	0	0.0456688	0.23308	0.369172	0.733459	0.839583	2.07099	3.73887	2.19279
ENSMUSG00000045236	Krtap5-4	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045237	1110012L19Rik	18.6264	29.1999	26.3505	20.3304	27.409	20.2249	23.4174	19.1011	14.7338	16.717	23.1058
ENSMUSG00000045238	A730035I17Rik	0	0	3.81E-08	0	0	0	0	0	0	0	0
ENSMUSG00000045246	Kcng4	0.00602155	0.00521138	0	0	0	0.029372	0.0214873	0.041538	0.0640063	0.0365433	0.0608954
ENSMUSG00000045248	Med26	3.86149	5.45432	5.57735	5.31736	5.16373	5.38873	7.0883	9.21659	9.38545	8.14294	5.28445
ENSMUSG00000045251	Zfp688	12.8085	9.18441	8.59933	11.401	15.6034	18.2908	14.9042	15.7342	11.7511	13.0927	10.7339
ENSMUSG00000045252	Zfp574	4.18537	7.03052	7.8541	8.78131	3.38996	8.33323	8.19952	8.9008	9.88193	9.81255	3.16232
ENSMUSG00000045257	Morn2	2.97323	4.1333	4.80278	6.19477	6.17588	7.16089	4.96346	6.82543	7.50652	8.8675	10.8029
ENSMUSG00000045259	Klhdc9	0.136049	0.0444964	0.174483	0.0986105	0.914891	1.00775	0.769083	1.30966	1.07747	0.334669	0.0847931
ENSMUSG00000045267	Tas2r119	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045268	Zfp691	3.92508	3.82662	3.07704	3.86817	1.3581	4.58056	3.77949	4.91123	5.51553	5.50835	5.35509
ENSMUSG00000045273	Cenph	8.63899	27.0054	28.3399	30.7265	21.0703	43.3096	41.7373	40.1765	48.6063	48.8067	68.2249
ENSMUSG00000045275	Lca5l	0.259089	0.116977	0.103663	0.130783	0.0725173	0.160375	0.0737086	0.0826331	0.128976	0.172722	0.0554874
ENSMUSG00000045281	Gpr20	0.199869	0.0096037	0.0101999	0.02142	0.0109743	0.0216472	0.0792077	0.229589	0.393197	0.452183	0.471037
ENSMUSG00000045282	Tmem86b	0.502094	1.19273	1.62995	1.71252	0.98991	1.40486	1.39155	0.966763	1.0113	1.46658	1.96038
ENSMUSG00000045284	Dcaf12l1	0.761133	5.90414	5.23265	3.11308	1.33312	2.74907	2.82109	6.7313	3.05093	6.08461	4.25033
ENSMUSG00000045287	Rtn4rl1	2.81297	0.711664	0.300068	0.277185	0.148541	0.324697	0.504584	0.739485	0.801619	0.78646	0.25738
ENSMUSG00000045288	Ush1g	0.0209493	0.00604282	0	0.0269592	0	0.00681141	0.0166108	0.0825553	0.0329862	0.0060534	0.0282411
ENSMUSG00000045291	E330021D16Rik	0	0.120377	0.042568	0.134193	0	0.113008	0	0.0685046	0.328609	0.16081	0.280744
ENSMUSG00000045294	Insig1	21.1374	9.47416	13.6209	38.0697	78.4352	15.6043	21.7251	26.0459	17.5919	22.9952	39.9345
ENSMUSG00000045302	Preb	71.0001	77.6896	78.7715	84.464	80.5513	79.0077	73.5551	68.1117	62.2026	64.0565	80.078
ENSMUSG00000045306	Olfr734	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045312	Lhfpl2	13.6192	4.53262	1.97592	1.26178	1.04078	0.449486	0.431967	0.400564	0.710599	1.92662	0.2741
ENSMUSG00000045314	Sowahb	0.164349	0.0558797	0.21592	0.164317	0.354359	0.658372	0.893613	1.60182	1.66343	2.59478	0.670779
ENSMUSG00000045316	Fahd1	4.93326	6.18008	9.05	10.9257	10.4872	11.0932	10.2047	9.00709	8.49759	6.31448	8.15973
ENSMUSG00000045318	Adra2c	0.00723736	0.00626264	0	0	0.00716025	0	0	0.00712983	0.00854655	0.0125472	0.0146338
ENSMUSG00000045319	Proser2	0.601096	0.660968	0.644231	1.28539	1.95053	0.444495	0.790577	1.63733	0.676686	0.835312	0.426201
ENSMUSG00000045322	Tlr9	0.457714	0.0574058	0.00609954	0.0192083	0	0.00647081	0	0	0	0.00575061	0
ENSMUSG00000045326	Fndc7	0.0188233	0.00406955	0	0.0534242	0.138707	0.0581315	0.134252	0.168431	0.120037	0.117172	0.105655
ENSMUSG00000045327	6330549D23Rik	4.03067	5.00945	5.18381	5.87284	2.11257	3.86396	4.21417	2.96669	3.05354	4.19212	3.76313
ENSMUSG00000045328	Cenpe	6.77439	12.94	14.2902	12.8138	7.67118	14.998	15.3424	12.3716	9.37257	13.1591	10.4198
ENSMUSG00000045330	4933402E13Rik	0.0124506	0.0538288	0.125765	0.0720332	0.332563	4.20816	7.56548	4.40058	2.12591	2.3758	0.867948
ENSMUSG00000045331	2310079G19Rik	0	0	0	0	0	0	0	0	0.0365677	0	0
ENSMUSG00000045333	Zfp423	2.49476	3.03503	2.10612	2.56472	3.08827	0.638761	0.313133	1.4542	2.71081	5.79834	6.56079
ENSMUSG00000045336	Hsfy2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045337	Defb11	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045339	A930104D05Rik	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045340	Vmn1r70	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045341	Olfr167	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045345	9530056K15Rik	0.112331	0.0883322	0.0281471	0.0591063	0.0706659	0.0796447	0.0728511	0.0703911	0.0361649	0.0619428	0.0928486
ENSMUSG00000045348	Nyap1	7.38703	0.414398	0.456544	0.453878	1.1646	1.23234	2.44413	4.41796	3.17114	1.35634	0.382978
ENSMUSG00000045349	Sh2d5	0.500747	0.584011	0.393965	0.742502	1.53749	1.83415	1.9688	2.66012	1.27633	0.42599	0.642627
ENSMUSG00000045350	Fam186a	0.00238724	0	0	0	0	0.00466057	0.00568107	0.0357111	0.0427916	0.0248463	0.00241637
ENSMUSG00000045362	Tnfrsf26	0.811511	0.202548	0.100422	0.00753014	0.0385935	0.0304405	0.0185597	0.00768644	0.0276417	0.0338174	0.0473258
ENSMUSG00000045364	Ifne	0	0	0.0407586	0	0	0	0	0	0	0	0
ENSMUSG00000045365	Rbm15b	8.89643	15.369	16.4911	15.9975	6.62328	13.5179	11.0105	9.99181	11.4866	17.7441	9.13321
ENSMUSG00000045374	Wdr81	5.31274	4.43225	2.95222	1.31149	0.341229	1.40332	1.64333	3.77256	3.87048	4.19446	2.05805
ENSMUSG00000045377	Tmem88	9.10906	3.42005	2.49253	1.66912	1.00898	1.05451	0.84079	2.64662	3.81508	3.66652	5.04423
ENSMUSG00000045378	Pxt1	0.0817162	0	0	0	0.320534	0.832356	1.45315	2.764	1.67202	0.599746	0.491607
ENSMUSG00000045381	Olfr433	0	0	0	0	0	0	0	0	0	0.0114041	0
ENSMUSG00000045382	Cxcr4	4.62274	2.50913	0.715325	0.373754	1.03408	0.146573	0.529058	0.739271	0.603086	2.32508	0.598152
ENSMUSG00000045391	1700120B22Rik	1.36E-09	2.54E-08	6.11E-08	4.76E-08	3.33E-08	8.76E-08	3.67E-08	2.27E-08	5.70E-08	0.07561	0.078204
ENSMUSG00000045392	Olfr1033	0.435613	0	0.00576262	0.0287516	0.0567417	0	0	0.0284755	0.0148021	0.00543275	0
ENSMUSG00000045394	Epcam	1.61777	1.22675	1.92732	3.77623	10.5765	21.2581	35.7124	111.53	81.7809	15.3162	51.232
ENSMUSG00000045395	Olfr1499	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045404	Kcnk13	0.63636	2.35068	1.38199	0.576087	0.17892	0.169291	0.0843368	0.00743657	0.0178693	0.00652839	0
ENSMUSG00000045409	Trim39	7.65571	8.8776	9.11736	9.97893	6.37321	10.7458	9.34544	8.86926	9.3302	7.84076	10.1444
ENSMUSG00000045410	Akr1e1	11.5918	11.0874	10.8536	10.2905	11.3838	11.6233	11.2689	18.5987	15.1775	9.35365	14.1246
ENSMUSG00000045411	2410002F23Rik	12.1164	49.7104	38.6675	45.5795	23.8361	32.4976	28.8411	27.9888	43.2412	41.2921	36.272
ENSMUSG00000045414	1190002N15Rik	13.9526	8.59183	8.33614	7.42499	4.53428	6.33991	5.33238	4.30307	4.44647	6.35716	6.20905
ENSMUSG00000045417	Vmn1r230	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045421	Olfr1390	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045427	Hnrnph2	33.0798	46.0473	60.2399	61.8476	43.0539	58.9043	56.213	45.7122	35.3106	39.9781	51.4762
ENSMUSG00000045435	Tmem60	14.8557	13.2963	12.2621	14.8444	26.2493	19.5092	23.0249	23.9552	19.9776	12.7768	21.8153
ENSMUSG00000045438	Cox19	20.0038	17.667	15.5702	15.54	17.2216	12	10.3574	8.79325	8.50107	8.54827	8.20827
ENSMUSG00000045440	Insm2	0.00746977	0.0129271	0	0.0144179	0	0.0145711	0	0.00735855	0.00882077	0.00647491	0.00755142
ENSMUSG00000045441	Gprin3	0.32142	0.258719	0.343594	0.057711	0.0147896	0.029162	0.0088899	0	0	0.0453553	0
ENSMUSG00000045455	Gm9797	6.2199	101.86	102.903	101.605	46.9724	62.594	52.2564	25.3919	25.3044	32.0595	64.2443
ENSMUSG00000045463	Slco6b1	0	0.00923515	0.0294396	0	0	0	0	0	0	0	0
ENSMUSG00000045464	2810002D19Rik	1.58801	2.1735	1.63525	2.74487	1.8222	3.36352	2.84722	1.92134	1.48858	1.11735	2.14281
ENSMUSG00000045466	Zfp956	4.71929	2.35317	2.6057	2.73521	6.29072	4.27367	3.77317	3.2768	2.59186	2.94664	3.27233
ENSMUSG00000045467	Ttll13	0.34438	0.106654	0.41327	1.25689	1.60791	12.1456	10.7642	2.50868	2.09803	0.738165	0.638398
ENSMUSG00000045471	Hcrt	0.0531802	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045474	Olfr1368	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045475	Lce3c	0.056186	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045479	Olfr459	0	0	0	0	0	0	0	0	0	0.101257	0.188557
ENSMUSG00000045482	Trrap	52.9019	24.1842	22.9213	20.4476	19.4457	31.2329	27.8059	33.7262	32.1521	26.9316	15.9732
ENSMUSG00000045493	Bhlhe23	0	0	0.00856791	0.0179908	0	0.00909087	0	0.0389719	0.0110075	0.0565615	0.0847904
ENSMUSG00000045498	Pcdhb3	0.320821	0.0419101	0.00556665	0.00584317	0.0119812	0.00590528	0.00720009	0	0	0.00524789	0.0122431
ENSMUSG00000045502	Niacr1	0.82666	0.0213392	0	0.0118983	0	0	0	0	0.0145615	0	0
ENSMUSG00000045503	Sys1	17.1053	27.1791	20.91	20.978	17.9282	21.0636	17.0164	15.5805	15.2625	13.2714	10.602
ENSMUSG00000045506	A930002H24Rik	0.827184	0.236745	0.0625252	0.19767	0	0.0665713	0	0.201942	0.0808223	0.177983	0
ENSMUSG00000045508	Olfr1367	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045509	Gpr150	0.0111834	0.212792	0.0719093	0.151012	0.0221054	0.0545049	0.0265914	0	0.0132003	0.00968971	0
ENSMUSG00000045514	Olfr460	0	0	0.0225978	0	0.0242995	0.0239989	0	0	0	0	0
ENSMUSG00000045515	Pou3f3	3.43826	0.865	0.696217	0.592006	0.367104	0.192045	0.243184	0.096985	0.1252	0.210065	0.114838
ENSMUSG00000045518	Onecut3	0.0047521	0.0699277	0.091799	0.0917629	0.00940913	0	0.00565316	0.00468317	0.0112267	0.008241	0
ENSMUSG00000045519	Zfp560	9.75724	6.67414	5.00906	3.49684	6.97828	5.49411	6.68344	5.62491	6.05362	4.90381	9.98929
ENSMUSG00000045520	Gm9799	0	0	0	0	0.0175931	0	0	0	0	0	0
ENSMUSG00000045521	Tssk2	0.0180383	0	0.0496334	0	0	0	0.0214315	0.0532286	0.0850985	0.0312333	0
ENSMUSG00000045528	Olfr891	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045532	C1ql1	0.471613	1.92155	0.525385	3.87926	4.62913	4.11715	5.38375	1.07707	0.834455	1.54592	0.91736
ENSMUSG00000045534	Kcna5	0.164452	0.0142286	0.00755803	0.0158691	0	0	0	0	0	0.00712685	0.0166219
ENSMUSG00000045538	Ddx28	4.82125	12.5849	13.0857	12.8156	2.10122	10.125	8.79567	8.61599	10.0406	10.9103	12.8193
ENSMUSG00000045539	Sprr3	0.187926	2.23663	1.22492	0.361962	0	0	0	0	0	0.0903571	0
ENSMUSG00000045540	Olfr600	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045545	Krt14	5.13917	41.9829	49.9481	23.728	4.14873	3.11179	2.15828	0.362529	0.732529	0.111906	0.0144875
ENSMUSG00000045546	Rnf113a2	0.271977	0.203478	0.24786	0.261245	0.217996	0.231169	0.31877	0.264491	0.317582	0.286883	0.326944
ENSMUSG00000045551	Fpr1	4.56654	2.67974	0.471088	0.366589	0	0	0.0226043	0	0.0224384	0.0329418	0
ENSMUSG00000045555	Mettl24	0.290642	3.11228	5.06699	6.39585	4.03211	4.88306	2.85895	0.460711	0.266671	0.0559285	0.0162884
ENSMUSG00000045559	Olfr827	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045566	Sprr4	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045569	Mc2r	0.0157626	0.0272501	0.0144645	0	0	0	0	0	0	0	0
ENSMUSG00000045573	Penk	88.0164	5.99949	1.06019	1.31861	1.18534	2.80008	5.38373	23.1896	12.6374	4.61176	2.68447
ENSMUSG00000045575	Vmn1r233	0	0	0	0	0	0.0270722	0	0	0	0	0
ENSMUSG00000045576	St7l	6.35046	4.54273	4.36417	3.88092	1.62051	5.01033	5.02647	4.99871	4.03666	3.58958	3.11503
ENSMUSG00000045581	Olfr710	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045584	Olfr610	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045587	BC049730	0	0	0	0	0	0	0	0	0.0259019	0	0
ENSMUSG00000045589	Frrs1l	0.164595	0.0911991	0.0726996	0.0762971	0.104327	0.151049	0.186923	0.194693	0.233349	0.24429	0.0966076
ENSMUSG00000045591	Olig3	0	0	0.042908	0.157694	0.0923295	0.0227667	0.027769	0.252963	0.510035	0.0607123	0.554345
ENSMUSG00000045594	Glb1	28.5712	15.7294	15.8523	15.8918	10.1952	11.089	13.2266	18.3736	33.7854	45.2499	38.5392
